,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,input,1323.1696710250299,1355.2890740101045,6343454480.172146,1329.999669382078,0.40036676396921267,-0.010831006216641882,32.96328804996567,1626.8933402759578
