,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,input,-73.46123266297934,-41.23901044075712,5.903191998240063,-68.32051646286642,0.5430531069692601,-0.6404768264077578,4.002678685063196,-1.6963567604987668
