,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,input,-53.06624908071645,-20.338976353443726,0.3988970779747715,-50.74848291399711,0.6630488880310239,1.0031368204968294,-3.8412072335441128,7.588951782081286
