group,name,pre,input,target area,strain,starter,ratio_target_all,area,keep,PTLp,TEa,VIS,AUD,RSP,Thal,Thal_noLGd,Dist_ctx,VISp,VISpm,VISl,VISam,VISal,RSPagl,RSPd,RSPv,AM,LD,LP,LGd,ORB,ACA,MOs,CLA
1,ERAD25_1a,3.406199423663313,3.389343311252078,V1,GLT,0.47712125471966244,1.0,V1,1,0.6989700043360189,0.6020599913279624,2.90848501887865,0.9030899869919435,2.5658478186735176,2.640481436970422,2.429752280002408,1.792391689498254,2.8543060418010806,1.7403626894942439,0.8450980400142568,1.0,1.3617278360175928,1.806179973983887,1.9294189257142926,2.3404441148401185,1.0413926851582251,2.1986570869544226,2.0,2.225309281725863,1.146128035678238,1.0413926851582251,1.1760912590556813,0.6989700043360189
10,BRAC2704_6d,3.927626962444954,3.874249822778403,V1,RETRO,1.1139433523068367,1.0,V1,1,2.4608978427565478,2.2833012287035497,3.225309281725863,2.469822015978163,3.2750808984568587,2.8312296938670634,2.6324572921847245,3.171726453653231,2.9722028383790646,2.2833012287035497,2.161368002234975,2.326335860928751,2.285557309007774,2.5809249756756194,2.7795964912578244,2.954724790979063,2.2121876044039577,2.311753861055754,1.7853298350107671,2.3961993470957363,2.1367205671564067,2.576341350205793,2.184691430817599,1.6232492903979006
9,ERAE26_6e,3.8587176148602915,3.8363241157067516,PM,RBP,1.2041199826559248,1.0,V1,1,2.184691430817599,1.6812412373755872,3.4768316285122607,2.113943352306837,3.1439511164239633,2.99563519459755,2.902546779313991,2.876217840591642,3.277150613963797,2.7283537820212285,2.2227164711475833,2.3483048630481607,2.255272505103306,2.53655844257153,2.741939077729199,2.696356388733332,1.414973347970818,2.294466226161593,2.760422483423212,2.2810333672477277,2.3909351071033793,1.968482948553935,1.6989700043360187,1.505149978319906
3,ERAD26_3d,3.9485107688376573,3.94126290931895,PM,GLT,1.2304489213782739,1.0,V1,1,2.307496037913213,1.8692317197309762,3.6009728956867484,2.346352974450639,3.0261245167454502,3.186391215695493,3.074816440645175,2.931966114728173,3.42422807069598,2.7993405494535817,2.469822015978163,2.2405492482826,2.3710678622717363,2.1958996524092336,2.5224442335063197,2.7573960287930244,1.7075701760979363,2.5854607295085006,2.876217840591642,2.5415792439465807,2.311753861055754,1.9242792860618816,1.662757831681574,1.3222192947339193
4,ERAB23_1a,3.7866804531966487,3.763502865467597,V1,TLX,1.255272505103306,1.0,V1,1,1.5563025007672873,1.462397997898956,3.458033192496506,1.8692317197309762,2.5728716022004803,3.116275587580544,2.8102325179950842,2.4771212547196626,3.3930484664167784,2.0293837776852097,2.374748346010104,1.255272505103306,1.568201724066995,1.7075701760979363,2.1522883443830563,2.2576785748691846,0.3010299956639812,2.3891660843645326,2.6009728956867484,2.82020145948564,2.0086001717619175,1.5314789170422551,0.9542425094393249,1.2041199826559248
4,ERAB13_1e,4.32070697430959,4.298896721903126,V1,TLX,1.3979400086720377,1.0,V1,1,2.6324572921847245,2.5276299008713385,3.7553411838115474,3.0580462303952816,3.6094876898532853,3.5553363279952666,3.4801507252732806,3.5561818466529114,3.4807253789884878,2.69284691927723,2.876217840591642,2.888179493918325,2.8129133566428557,2.890421018800914,3.2089785172762535,3.2237554536572413,2.296665190261531,2.8709888137605755,3.3180633349627615,2.756636108245848,3.0149403497929366,2.3541084391474008,2.3404441148401185,2.322219294733919
10,ERAA10_4h,3.921322243583822,3.8869417059834155,V1,RETRO,2.0,1.0,V1,1,2.591064607026499,2.2329961103921536,3.2643455070500926,2.5550944485783194,3.0856472882968564,3.0484418035504044,2.8785217955012063,3.215108581053093,3.0086001717619175,2.2600713879850747,2.167317334748176,2.3654879848909,2.4099331233312946,2.537819095073274,2.5998830720736876,2.6766936096248664,1.9912260756924949,2.5428254269591797,2.4899584794248346,2.558708570533166,2.292256071356476,2.44870631990508,2.1522883443830563,2.0086001717619175
7,ERAE28_9b,4.336979775200655,4.310990527134579,V1,RBP,2.2095150145426308,1.0,V1,1,2.8221680793680175,2.8819549713396007,3.72956972630197,3.000434077479319,3.3914644118391033,3.5073160400764136,3.255995726722402,3.629409599102719,3.4929000111087034,2.776701183988411,2.952792443044092,2.505149978319906,2.6424645202421213,2.5514499979728753,2.9867717342662448,3.0557604646877348,1.7558748556724915,2.637489729512511,3.1179338350396413,3.1501421618485588,2.8254261177678233,2.776701183988411,2.5774917998372255,2.27415784926368
7,ERAE28_2e,4.617912031344964,4.591587672438799,V1,RBP,2.958085848521085,1.0,V1,1,3.255995726722402,3.1360860973840974,4.185202065187894,3.370142847051102,3.5690225860295635,3.5790973265526436,3.429752280002408,3.9459115168192733,4.048364105279886,2.966610986681934,3.1832698436828046,2.837588438235511,3.000434077479319,3.0330214446829107,3.068927611682072,3.1631613749770184,2.0644579892269186,2.8790958795000727,3.2593549273080344,3.0429690733931802,2.8305886686851442,3.0492180226701815,3.0755469613925306,2.513217600067939
7,ERAE26_2c,4.694420913696159,4.649665809092026,V1,RBP,3.0569048513364727,0.999122807,V1,1,2.89707700320942,3.009450895798694,4.124275932006338,3.455910240382743,3.7091002815511667,3.7123129086813655,3.534660575828444,3.949390006644913,3.9396689835223264,2.938519725176492,3.382197210377454,2.59659709562646,2.971275848738105,2.9951962915971793,3.2782962080912736,3.348499570283838,2.494154594018443,2.9618954736678504,3.3418300569205104,3.238297067875394,3.1763806922432702,3.1136091510730277,3.0948203803548,2.27415784926368
