,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,input,158.71945081997032,191.86230796282746,4039080.202842222,160.17417076933432,0.5989416463730273,-0.3171406770904686,57.48911199364241,-358.71758109344574
