,area,AIC,AICc,Chi2,BIC,R2,i_max,ks,n
0,input,748.7835405788211,781.0057628010433,3025202257.383356,753.924256778934,0.590699517881313,1646777462.8676746,292193752.4962874,0.8173440387096031
