,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,input,749.1425409640597,781.3647631862818,3051807561.3751817,754.2832571641726,0.5870944955533575,-0.003602656599832177,60.03116972540204,2652.895700279371
