,area,AIC,AICc,Chi2,BIC,R2,i_max,ks,n
0,input,363.7521983353464,396.2855316686797,1173600475.9280715,366.73939515600836,0.7647842492349585,5647103553.160473,15314623.685568744,1.1779478570298458
