,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,input,243.20942711365208,276.3522842565092,4613990368.566664,244.6641470630161,0.7238891977911812,-7.80684457940748,1925.339518432099,-1201.5111073085752
