,area,AIC,AICc,Chi2,BIC,R2,i_max,ks,n
0,input,179.87972571249236,213.0225828553495,23555827.32217589,181.33444566185636,0.23843780134076598,70532249.3431953,3598938393223.4585,0.38504653096470604
