,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,input,-58.601490072286836,-26.068156738953505,0.7910910344309917,-55.614293251624865,0.7316949884930586,0.010701392828104696,0.4591824380360006,-0.557415005040775
