,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,AM,309.1245481610829,341.4723742480394,1408563.8965240077,313.1211616916085,0.3825942220392432,-0.0004363777969969277,0.9542789841723073,139.0922775675562
