,area,AIC,AICc,Chi2,BIC,R2,amplitude,center,sigma,height,fwhm
0,VISpm,374.68354002616417,407.03136611312067,14643012.201819742,378.6801535566898,0.6158877321956246,4171101.678006537,6.945412419789176,0.7188073571248532,2886.6262003134875,1178.1290833739563
