,area,AIC,AICc,Chi2,BIC,R2,i_max,ks,n
0,VIS,466.33777105295167,498.68559713990817,386576057.0181044,470.3343845834773,0.7805173325941178,31469.27659250431,587.2133622796362,0.8640586436763631
