,area,AIC,AICc,Chi2,BIC,R2,i_max,ks,n
0,VISam,353.0456899736945,385.393516060651,6761081.617488474,357.0423035042201,0.5052730018392189,1471.584437869451,141.99893335052258,1.7731743305325451
