,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,Dist_ctx,460.95950065245097,493.3073267394075,319018006.19408405,464.9561141829766,0.7054410579020756,-0.004076404509608079,16.442815985696456,1726.167495371392
