,area,AIC,AICc,Chi2,BIC,R2,amplitude,center,sigma,height,fwhm
0,VISp,440.666687264336,473.0145133512925,154547920.24598408,444.66330079486164,0.7919131179323815,1.1072428352915164e+28,66.72741230795376,6.268492472739237,2518988.0348925046,1316824961967712.2
