,area,AIC,AICc,Chi2,BIC,R2,i_max,ks,n
0,RSPv,408.2852615190487,440.6330876060052,48619501.73800609,412.2818750495743,0.5668492008177353,4207.332700686806,165.76192148879815,2.7479062562512766
