,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,VIS,468.36270199263686,500.71052807959336,415568555.0567075,472.3593155231625,0.7629039301314561,-0.009040871395910272,27.004422981158697,2632.5778382032
