,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,RSPagl,385.9710017195333,418.3188278064898,21913149.06922092,389.96761525005894,0.47803531812201405,-0.0020198021328725916,4.491381036991849,339.1590834272175
