,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,Thal_noLGd,410.8616440894409,443.2094701763974,53305439.69206314,414.85825761996654,0.5966450999623472,-0.0029072303142288133,7.527395161780468,1160.92524394525
