,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,CLA,309.84104180454824,342.18886789150474,1445072.8433906585,313.83765533507386,0.5313296301019839,-0.0002347830479118754,0.8288251031082396,94.33074121947442
