,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,Thal,412.4069054498156,444.7547315367721,56329945.74284187,416.40351898034123,0.676574877987774,-0.0029405682395789194,8.372869374105413,1515.938619473264
