,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,VISp,440.92167268188933,473.26949876884584,155961757.61556268,444.91828621241496,0.7897891682230622,-0.004254723865976418,15.405169128569216,1425.53609632101
