,area,AIC,AICc,Chi2,BIC,R2,amplitude,center,sigma,height,fwhm
0,RSPd,401.4357729987793,433.78359908573583,38068993.45561608,405.43238652930495,0.556379102707968,47991240.217866644,9.265866680696453,1.509705169902213,3749.6369945591264,6218.000519692081
