,area,AIC,AICc,Chi2,BIC,R2,i_max,ks,n
0,VISal,333.9869927413321,366.3348188282886,3422992.3393214587,337.9836062718577,0.6947967415114132,49667441.0868637,866763760116.4397,0.5091563335314939
