,area,AIC,AICc,Chi2,BIC,R2,i_max,ks,n
0,TEa,345.2678609878567,377.6156870748132,5121274.189394856,349.2644745183823,0.7367100608834782,2951.095369319719,624.8879661020904,0.9815100191899437
