,area,AIC,AICc,Chi2,BIC,R2,amplitude,center,sigma,height,fwhm
0,LD,317.1080805398661,349.4559066268226,1873291.096506958,321.1046940703917,0.7139097815244486,364558214355.1621,23.904567421538687,3.7412637347175464,1767.9038285214608,1643543.7027263562
