,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,AUD,372.1457705312805,404.493596618237,13374215.194882523,376.1423840618061,0.8031602600508938,-0.0009678784827156599,4.2139157547697685,311.1556324697459
