,area,AIC,AICc,Chi2,BIC,R2,i_max,ks,n
0,VISp,440.53473813595866,472.88256422291516,153821331.3412382,444.5313516664843,0.7930606515612615,48698.49541583625,5422.16575545634,0.6639257989628806
