,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,MOs,329.6486022553863,361.9964283423428,2931671.107170552,333.64521578591194,0.7868937215154231,0.00024580418885380794,0.817003630849989,136.28430453860898
