,area,AIC,AICc,Chi2,BIC,R2,i_max,ks,n
0,Thal,407.8997719428322,440.2475980297887,47954720.1691773,411.89638547335784,0.7247063401445959,14002.040008745837,1408.3312353138795,0.526647995660363
