,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,LD,322.79495291064103,355.14277899759753,2295152.78275965,326.79156644116665,0.6493901252753813,-0.00068261016130799,1.7578168697751497,356.6737440263805
