,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,VISpm,381.5354803336643,413.8833064206208,18702840.162938725,385.5320938641899,0.48322536744225564,-0.0023853775933954696,4.724102937925737,277.16285754406385
