,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,VISl,361.0144782841722,393.3623043711287,8987030.31934655,365.0110918146978,0.6395383123828444,-0.0010311805114695302,3.010081808658109,367.03753020668745
