,area,AIC,AICc,Chi2,BIC,R2,i_max,ks,n
0,ACA,376.49973769343904,408.84756378039555,15624300.728770634,380.49635122396467,0.5756917107174648,2125.016689799447,182.20244271720222,3.4312514725733063
