,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,RSP,462.1136047023532,494.4614307893097,332442046.51981115,466.1102182328788,0.5066934938782328,-0.007772129209053394,17.857320259921703,1690.12282080782
