,area,AIC,AICc,Chi2,BIC,R2,i_max,ks,n
0,VISl,357.30975329190863,389.65757937886514,7873249.352023067,361.30636682243426,0.6842446531725603,3579.159578059938,559.6520245278202,0.7385361771250248
