,area,AIC,AICc,Chi2,BIC,R2,i_max,ks,n
0,ORB,380.9991673814667,413.3469934684232,18348014.347351838,384.9957809119923,0.4849008339755978,2202.1890207022616,153.0840546090353,1.9260758116787577
