,area,AIC,AICc,Chi2,BIC,R2,amplitude,center,sigma,height,fwhm
0,RSPv,408.3086958705477,440.6565219575042,48660210.4314995,412.3053094010733,0.5615687076570721,25280149.83558685,8.323377812777645,1.3020061165478105,4389.26659935666,3338.9916938398405
