,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,TEa,348.3355837418023,380.6834098287588,5714259.971908364,352.3321972723279,0.706201655756442,-0.0006974921031599232,2.425490116266957,145.05772420097142
