density,density_real,seed,kept1,kept2,kept3,kept4,kept5,kept6,kept7,kept8,kept9,kept10
10.0,10.0,50.5,1.2450000000000003,1.4180000000000004,1.6049999999999995,1.5839999999999994,1.375,1.4520000000000004,1.7639999999999998,1.984,2.0879999999999996,1.41
10.4,10.0,50.5,1.2450000000000003,1.4180000000000004,1.6049999999999995,1.5839999999999994,1.375,1.4520000000000004,1.7639999999999998,1.984,2.0879999999999996,1.41
10.816,10.0,50.5,1.2450000000000003,1.4180000000000004,1.6049999999999995,1.5839999999999994,1.375,1.4520000000000004,1.7639999999999998,1.984,2.0879999999999996,1.41
11.248640000000002,11.0,50.5,1.2490909090909093,1.4145454545454539,1.587272727272728,1.5563636363636366,1.3681818181818173,1.4400000000000008,1.7118181818181804,1.9563636363636367,2.037272727272728,1.354545454545454
11.698585600000001,11.0,50.5,1.2490909090909093,1.4145454545454539,1.587272727272728,1.5563636363636366,1.3681818181818173,1.4400000000000008,1.7118181818181804,1.9563636363636367,2.037272727272728,1.354545454545454
12.166529024,12.0,50.5,1.2558333333333334,1.4133333333333338,1.585,1.5733333333333344,1.383333333333333,1.46,1.7441666666666669,1.993333333333333,2.07,1.416666666666667
12.653190184960003,12.0,50.5,1.2558333333333334,1.4133333333333338,1.585,1.5733333333333344,1.383333333333333,1.46,1.7441666666666669,1.993333333333333,2.07,1.416666666666667
13.159317792358403,13.0,50.5,1.2638461538461547,1.4092307692307697,1.5715384615384616,1.5661538461538453,1.4076923076923082,1.4676923076923074,1.7499999999999998,1.9876923076923054,2.069999999999999,1.430769230769231
13.685690504052738,13.0,50.5,1.2638461538461547,1.4092307692307697,1.5715384615384616,1.5661538461538453,1.4076923076923082,1.4676923076923074,1.7499999999999998,1.9876923076923054,2.069999999999999,1.430769230769231
14.23311812421485,14.0,50.5,1.2678571428571432,1.4000000000000006,1.5728571428571427,1.5657142857142858,1.421428571428571,1.4699999999999995,1.77,1.9600000000000002,2.089285714285714,1.45
14.802442849183443,14.0,50.5,1.2678571428571432,1.4000000000000006,1.5728571428571427,1.5657142857142858,1.421428571428571,1.4699999999999995,1.77,1.9600000000000002,2.089285714285714,1.45
15.394540563150782,15.0,50.5,1.2700000000000005,1.3933333333333329,1.57,1.543999999999999,1.4099999999999993,1.4520000000000008,1.750000000000001,1.9306666666666645,2.076,1.4533333333333331
16.010322185676817,16.0,50.5,1.275625,1.39875,1.569375,1.5475,1.39375,1.4475,1.75875,1.935,2.064375,1.43125
16.65073507310389,16.0,50.5,1.275625,1.39875,1.569375,1.5475,1.39375,1.4475,1.75875,1.935,2.064375,1.43125
17.316764476028045,17.0,50.5,1.283529411764707,1.401176470588235,1.5723529411764707,1.550588235294117,1.3970588235294108,1.4611764705882362,1.762352941176471,1.948235294117645,2.112352941176473,1.4588235294117655
18.009435055069165,18.0,50.5,1.2866666666666666,1.3966666666666665,1.56,1.5511111111111107,1.3888888888888886,1.443333333333333,1.7499999999999998,1.9466666666666672,2.11,1.4388888888888898
18.729812457271933,18.0,50.5,1.2866666666666666,1.3966666666666665,1.56,1.5511111111111107,1.3888888888888886,1.443333333333333,1.7499999999999998,1.9466666666666672,2.11,1.4388888888888898
19.47900495556281,19.0,50.5,1.2936842105263153,1.3957894736842105,1.5647368421052628,1.5473684210526322,1.4210526315789471,1.465263157894736,1.7610526315789483,1.9494736842105251,2.122105263157895,1.4631578947368427
20.258165153785328,20.0,50.5,1.2950000000000004,1.4000000000000004,1.5705000000000007,1.5620000000000003,1.425,1.482,1.7780000000000007,1.9800000000000009,2.1690000000000005,1.495
21.068491759936737,21.0,50.5,1.3066666666666662,1.4047619047619044,1.5885714285714294,1.5638095238095229,1.4190476190476184,1.52,1.7966666666666669,1.9961904761904736,2.1857142857142864,1.4952380952380941
