density,density_real,seed,kept1,kept2,kept3,kept4,kept5,kept6,kept7,kept8,kept9,kept10
10.0,10.0,50.5,1.2969999999999997,1.8000000000000003,1.8029999999999995,1.8559999999999999,1.945,2.0399999999999996,1.7639999999999996,2.1679999999999997,2.079,1.87
10.4,10.0,50.5,1.2969999999999997,1.8000000000000003,1.8029999999999995,1.8559999999999999,1.945,2.0399999999999996,1.7639999999999996,2.1679999999999997,2.079,1.87
10.816,10.0,50.5,1.2969999999999997,1.8000000000000003,1.8029999999999995,1.8559999999999999,1.945,2.0399999999999996,1.7639999999999996,2.1679999999999997,2.079,1.87
11.248640000000002,11.0,50.5,1.3127272727272734,1.796363636363636,1.7972727272727267,1.847272727272728,1.9318181818181817,2.023636363636363,1.6799999999999986,2.1018181818181834,2.037272727272727,1.872727272727271
11.698585600000001,11.0,50.5,1.3127272727272734,1.796363636363636,1.7972727272727267,1.847272727272728,1.9318181818181817,2.023636363636363,1.6799999999999986,2.1018181818181834,2.037272727272727,1.872727272727271
12.166529024,12.0,50.5,1.3275000000000003,1.7900000000000005,1.7925,1.8533333333333337,1.929166666666667,2.01,1.7091666666666672,2.1333333333333333,2.055,1.9000000000000006
12.653190184960003,12.0,50.5,1.3275000000000003,1.7900000000000005,1.7925,1.8533333333333337,1.929166666666667,2.01,1.7091666666666672,2.1333333333333333,2.055,1.9000000000000006
13.159317792358403,13.0,50.5,1.3530769230769237,1.7969230769230753,1.8046153846153834,1.8676923076923082,1.953846153846155,2.0307692307692315,1.706923076923077,2.1353846153846128,2.104615384615384,1.938461538461539
13.685690504052738,13.0,50.5,1.3530769230769237,1.7969230769230753,1.8046153846153834,1.8676923076923082,1.953846153846155,2.0307692307692315,1.706923076923077,2.1353846153846128,2.104615384615384,1.938461538461539
14.23311812421485,14.0,50.5,1.377142857142857,1.8000000000000012,1.8128571428571425,1.8657142857142857,1.9821428571428568,2.0485714285714285,1.74,2.1542857142857144,2.1664285714285714,1.9642857142857142
14.802442849183443,14.0,50.5,1.377142857142857,1.8000000000000012,1.8128571428571425,1.8657142857142857,1.9821428571428568,2.0485714285714285,1.74,2.1542857142857144,2.1664285714285714,1.9642857142857142
15.394540563150782,15.0,50.5,1.390666666666668,1.7973333333333323,1.81,1.8586666666666662,1.9800000000000006,2.0399999999999996,1.7593333333333343,2.1386666666666643,2.148000000000001,1.960000000000001
16.010322185676817,16.0,50.5,1.406875,1.7975,1.798125,1.845,1.978125,2.025,1.77625,2.125,2.14875,1.94375
16.65073507310389,16.0,50.5,1.406875,1.7975,1.798125,1.845,1.978125,2.025,1.77625,2.125,2.14875,1.94375
