density,density_real,seed,kept1,kept2,kept3,kept4,kept5,kept6,kept7,kept8,kept9,kept10
10.0,0.0,841.6666666666666,0.01322828282828282,0.08266262626262623,0.22191818181818185,0.31553939393939395,0.41525252525252526,0.52,0.7077777777777777,0.9244444444444445,1.17,1.444444444444445
10.4,0.0,841.6666666666666,0.01322828282828282,0.08266262626262623,0.22191818181818185,0.31553939393939395,0.41525252525252526,0.52,0.7077777777777777,0.9244444444444445,1.17,1.444444444444445
10.816,0.0,841.6666666666666,0.01322828282828282,0.08266262626262623,0.22191818181818185,0.31553939393939395,0.41525252525252526,0.52,0.7077777777777777,0.9244444444444445,1.17,1.444444444444445
11.248640000000002,0.0,841.6666666666666,0.01227147508139244,0.080577677602471,0.20453794139744547,0.3211486768511562,0.39410635278403877,0.5040120210368145,0.6860163619667752,0.8960213707321145,1.1340270473328324,1.4000333917689292
11.698585600000001,0.0,841.6666666666666,0.01227147508139244,0.080577677602471,0.20453794139744547,0.3211486768511562,0.39410635278403877,0.5040120210368145,0.6860163619667752,0.8960213707321145,1.1340270473328324,1.4000333917689292
12.166529024,0.0,841.6666666666666,0.011557239057239052,0.07389450056116724,0.18921085858585862,0.3038720538720539,0.35204475308641975,0.43623737373737353,0.5937675364758698,0.7755331088664421,0.9815340909090906,1.2117704826038167
12.653190184960003,0.0,841.6666666666666,0.011557239057239052,0.07389450056116724,0.18921085858585862,0.3038720538720539,0.35204475308641975,0.43623737373737353,0.5937675364758698,0.7755331088664421,0.9815340909090906,1.2117704826038167
13.159317792358403,0.0,841.6666666666666,0.011410555256709112,0.06639411870181094,0.17415814954276498,0.2760289283366207,0.3152830075907,0.3984077461000538,0.5422772099695178,0.7082804375112067,0.8964174287251212,1.1066881836112608
13.685690504052738,0.0,841.6666666666666,0.011410555256709112,0.06639411870181094,0.17415814954276498,0.2760289283366207,0.3152830075907,0.3984077461000538,0.5422772099695178,0.7082804375112067,0.8964174287251212,1.1066881836112608
14.23311812421485,0.0,841.6666666666666,0.01016079158936301,0.056588332302618005,0.1525974025974026,0.2590723562152133,0.31148216862502576,0.3969573283858998,0.5403030303030301,0.7057019171304886,0.8931539888682747,1.1026592455163875
14.802442849183443,0.0,841.6666666666666,0.01016079158936301,0.056588332302618005,0.1525974025974026,0.2590723562152133,0.31148216862502576,0.3969573283858998,0.5403030303030301,0.7057019171304886,0.8931539888682747,1.1026592455163875
15.394540563150782,0.0,841.6666666666666,0.008742985409652071,0.05524399551066218,0.13938989898989895,0.26297463524130194,0.296060606060606,0.38328888888888896,0.5216987654320986,0.6814024691358025,0.8624000000000006,1.0646913580246915
16.010322185676817,0.0,841.6666666666666,0.007766729797979799,0.052992424242424244,0.13623579545454548,0.24883838383838375,0.2807271938131313,0.3594318181818182,0.4892266414141414,0.638989898989899,0.8087215909090912,0.9984217171717169
16.65073507310389,0.0,841.6666666666666,0.007766729797979799,0.052992424242424244,0.13623579545454548,0.24883838383838375,0.2807271938131313,0.3594318181818182,0.4892266414141414,0.638989898989899,0.8087215909090912,0.9984217171717169
17.316764476028045,0.0,841.6666666666666,0.007064066268218525,0.04725455244486383,0.12221138722868825,0.23836426549229328,0.25845828527489423,0.3360050330292545,0.45734018384537406,0.5973422809408968,0.7560113243158223,0.9333473139701514
18.009435055069165,0.0,841.6666666666666,0.006626761441576252,0.043242299538595846,0.11677609427609424,0.22332460406534482,0.24332055119092155,0.31707070707070706,0.4315684624017959,0.5636812570145905,0.7134090909090909,0.8807519640852977
18.729812457271933,0.0,841.6666666666666,0.006626761441576252,0.043242299538595846,0.11677609427609424,0.22332460406534482,0.24332055119092155,0.31707070707070706,0.4315684624017959,0.5636812570145905,0.7134090909090909,0.8807519640852977
19.47900495556281,0.0,841.6666666666666,0.006095302050980715,0.041796356921010656,0.11768068496600345,0.2244897730770307,0.24466269341615607,0.31302946361118106,0.4260678810263297,0.5564968241976549,0.7043162931251573,0.869526287808837
20.258165153785328,0.0,841.6666666666666,0.005388636363636366,0.03739292929292932,0.10698863636363629,0.20161616161616167,0.22663510101010095,0.2914909090909091,0.3967515151515154,0.5182060606060606,0.6558545454545456,0.8096969696969698
21.068491759936737,0.0,841.6666666666666,0.005511807416569326,0.03863670720813576,0.09286951144093993,0.17838612886231933,0.19826381731143639,0.25541950113378686,0.3476543209876544,0.4540791131267324,0.5746938775510203,0.7094986142605191
21.911231430334208,0.0,841.6666666666666,0.005511807416569326,0.03863670720813576,0.09286951144093993,0.17838612886231933,0.19826381731143639,0.25541950113378686,0.3476543209876544,0.4540791131267324,0.5746938775510203,0.7094986142605191
22.787680687547578,0.0,841.6666666666666,0.005600634443609651,0.03623006928792054,0.0906743050338092,0.1718307037315302,0.21234556306870359,0.27020285499624336,0.3677761081893312,0.48036063110443267,0.6079564237415479,0.750563486100676
23.699187915049478,0.0,841.6666666666666,0.005264554810868613,0.03385385041339672,0.08653720570544768,0.1674545072654713,0.20085543525997218,0.25199518817666267,0.34299345057379066,0.44799144564740045,0.5669891733974909,0.6999866338240625
24.647155431651463,0.0,841.6666666666666,0.004935465768799111,0.03147797418630751,0.08456281565656562,0.15768799102132433,0.18260293911335576,0.23279671717171713,0.3168621983726151,0.41386083052749706,0.5237926136363634,0.6466575476992141
25.633041648917523,0.0,841.6666666666666,0.004799838383838377,0.029476202020202017,0.08048145454545452,0.14996945454545446,0.1679838383838384,0.21818181818181817,0.29696969696969694,0.38787878787878777,0.4909090909090908,0.6060606060606061
