,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,input,299.63420448839355,332.1675378217269,47557140.21694773,302.6214013090555,0.7067774366362852,-0.009375362980935498,18.090293434893624,1712.6715226858803
