,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,input,417.02462387705066,449.37244996400716,66429737.15598175,421.0212374075763,0.9119221562489936,0.01878489332673492,-2.161810526549415,1415.8416757545722
