,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,inputs,3382.7811222459445,3414.8192174840397,1423802200.6473231,3392.8930363303275,0.8495769788586955,-0.0009045120988907466,20.82816682480417,350.7474909646116
