,LGd
452,329.5030769504515
453,250.00595191775744
454,457.9622209136613
455,331.88105848463687
456,403.346105639386
457,419.86307359742335
458,402.45853725259616
459,374.4712891177528
460,410.1693305720108
461,220.62388609055296
462,295.6764982899799
463,287.37225891993563
464,609.7455337299052
465,254.6284521074648
466,438.2745537449198
467,480.72798813296833
468,262.0996910147525
469,382.63559609139526
470,382.73028035300837
471,394.9433604319868
472,502.2782062189064
473,318.599749753236
474,280.7978681796804
475,267.57818602747017
476,252.4135185967634
477,290.90297164882054
478,455.0281294772659
479,365.50376044451707
480,262.356182105314
481,383.26330428091313
482,346.48219715942116
483,330.4726176693128
484,386.8588680978466
485,539.018358926035
486,311.8252106658674
487,484.9937904086313
488,475.3329836835671
489,463.4826305934129
490,638.8355065796115
491,366.70936689644225
492,247.44091033143425
493,389.03205731520745
494,287.63570642872116
495,299.8424623246508
496,190.34894515208453
497,469.73798469115843
498,501.9447176193114
499,301.15245447223356
500,292.14316274301314
501,329.4582689312881
502,265.3021997527906
503,463.6974944567867
504,374.1828752621265
505,430.01532536056646
506,329.27554095594587
507,392.7777014758405
508,360.6111097240871
509,482.3487842078798
510,365.8158925964123
511,273.5490246934054
512,392.91260253116553
513,235.67760818099157
514,377.1070201476531
515,354.3826318741431
516,288.44417826118996
517,523.9273676926227
518,369.9929274921343
519,470.13265732499883
520,411.04512168586774
521,374.4596772690361
522,268.7400121579198
523,323.75047330288703
524,296.9193370748364
525,395.0163685854833
526,447.41743152272875
527,494.85965454234145
528,385.60366593350136
529,343.9265798859042
530,394.73861201344636
531,421.6009500800786
532,442.7965371650766
533,369.3384836044404
534,415.063008501391
535,361.2213055502114
536,286.4790295096558
537,166.9674638785863
538,188.4557682579043
539,335.63521458583796
540,409.6774028293371
541,283.46830519481074
542,470.56344538636745
543,235.6866211660076
544,291.4829582487244
545,329.08064279105974
546,418.15929770245646
547,287.3451682119521
548,371.0727031331182
549,326.53603522421093
550,449.731908615619
551,334.37043164584685
552,302.50410652540086
553,348.7728342625518
554,456.1630229201533
555,356.81599719494375
556,262.7475076659224
557,471.4641365803882
558,396.28194259418046
559,382.7831754870617
560,439.225617828722
561,380.94062784795284
562,283.3718361442697
563,359.59736934893215
564,402.3526567336148
565,267.02195971061184
566,468.3838964534846
567,371.6027441470881
568,489.2302165085201
569,557.0772871367094
570,284.5173369526281
571,319.37871759348707
572,193.0200378228045
573,340.356433652357
574,334.76915021229354
575,440.9887971055848
576,273.69544060179885
577,268.38828702677205
578,434.72476366641456
579,224.90146714758245
580,488.77003240715135
581,341.8658465952632
582,389.90753017193043
583,261.0086678933235
584,297.50272004815196
585,498.9242251063662
586,369.27559695266063
587,476.66987195831973
588,375.1383502903993
589,295.9061448249581
590,240.19983080855278
591,496.3180500563863
592,464.1602466245457
593,338.747821037425
594,283.613667431214
595,555.0573503087178
596,242.7641923547315
597,247.59999147081524
598,370.9100232861777
599,570.6810810640358
600,386.9075226622809
601,372.85902818164755
602,312.23175076029514
603,394.8150824510056
604,252.10638517356537
605,325.4699387419512
606,408.418839796772
607,549.5257268880687
608,468.5507512349848
609,490.5712700621022
610,376.6292710188384
611,417.90439648286673
612,397.1454300377118
613,349.2432643291119
614,409.30975209420683
615,439.26041993907523
616,379.84666319906347
617,429.69856078636883
618,474.16469424651905
619,388.86799222833946
620,263.72559847903955
621,296.70183918296914
622,320.8369909032819
623,578.157388926357
624,337.56865107910494
625,228.63308894002157
626,475.4372566586658
627,339.7218675752471
628,318.59994147234136
629,262.5605112005212
630,374.5709345629789
631,440.804594712968
632,290.562984204088
633,360.6582248751389
634,349.2497882932963
635,338.5694722144713
636,316.0245683051775
637,412.73696015273913
638,463.1158872859681
639,447.87134403626925
640,414.6433996622453
641,447.85823262063195
642,360.22305570360743
643,522.6213590783788
644,252.88088948682588
645,408.10841059430817
646,371.35960724053905
647,335.62137899897806
648,295.5748590256012
649,489.6008702856523
650,376.244817550691
651,308.96213796570345
652,478.28306429246334
653,253.10694443467446
654,397.21363786076154
655,377.73160115448525
656,441.8983730833149
657,500.70769560106805
658,257.8272106725339
659,346.18206539714276
660,591.0806642302039
661,295.25836213056516
662,451.4586601122483
663,394.7967889114931
664,433.65051463743066
665,303.55981625117175
666,394.84770531169744
667,258.58283132301995
668,390.11547554815877
669,333.41474455564503
670,339.80079581600114
671,334.2372856832468
672,371.0937063529663
673,463.34529722376465
674,359.91317190915834
675,276.08222872285336
676,404.13103365519913
677,413.73603457054605
678,342.47123259783194
679,392.79620752745154
680,336.6065057119103
681,328.6615187374677
682,354.59884517781904
683,388.1096404111402
684,445.4951047924281
685,272.4299902229764
686,377.94213046680574
687,305.89373395805427
688,293.58055970005046
689,384.46951282600486
690,412.1516044457723
691,446.8769496002163
692,294.07992855544666
693,390.2619047421852
694,332.05664090945413
695,458.15886969522103
696,444.1893364782139
697,309.7462771592773
698,284.3163105530368
699,280.0401503245466
700,314.70370114873305
701,401.99677778435165
702,313.37543748310065
703,205.10799297329655
704,374.9900804061625
705,285.9651824708865
706,253.88627623760638
707,557.8014830450117
708,462.5897621046359
709,321.26516922319763
710,339.10768702273214
711,371.5411399594817
712,272.4603392774886
713,388.0235351153321
714,409.0697288003397
715,334.8796620880492
716,305.2886973901836
717,337.2320704294952
718,323.215814556858
719,286.60479621325976
720,355.11356439601207
721,311.6764843716592
722,293.2936034611076
723,222.1708237569639
724,338.71053087601894
725,344.2809066856089
726,305.2467133364419
727,420.4068590346266
728,428.6736603575944
729,337.01762558787203
730,440.2401094657717
731,503.33139318162796
732,392.92107379529244
733,270.2868849094707
734,416.54268056833126
735,405.4024662005898
736,378.0968801491697
737,353.67779832356155
738,289.67501371379086
739,439.1867427258367
740,278.6427448487746
741,293.85602790566264
742,506.78575354462816
743,333.5933000669072
744,372.49793060816353
745,290.06094612054795
746,408.2782705441863
747,231.21410473395304
748,359.26879315788426
749,300.0388705225253
750,248.32959428276757
751,263.7190149206726
752,416.53344795261376
753,333.59466721169923
754,307.3244587722648
755,370.80954775029926
756,506.2682943707159
757,286.02930517513903
758,283.6288629833175
759,342.9298640323907
760,381.6471858682678
761,406.24621880398587
762,279.81977082237796
763,406.89889091846476
764,295.0623966802089
765,384.45366906182886
766,419.04032201078587
767,228.11095937530496
768,431.8725075285848
769,373.06585329909007
770,315.97250243907837
771,329.578862679016
772,324.33696373093323
773,399.62589430272175
774,331.81057601422583
775,320.2157296996156
776,195.24043649916354
777,577.5876248780431
778,404.55446707226736
779,364.5757180652186
780,207.46748691772976
781,456.06245750007884
782,284.3647972091672
783,543.3412203970428
784,296.2669099088719
785,253.50952732003594
786,390.56452211766947
787,303.0432498555419
788,541.2086137003556
789,379.1712761812269
790,481.1726375133595
791,311.08457146911485
792,317.12732285093125
793,423.1540806878915
794,322.57776676790684
795,516.7722149105967
796,417.6237412100956
797,516.58526535154
798,234.1884434914714
799,499.017353509745
800,464.77395945567014
801,327.5110872044171
802,460.51804624681785
803,461.0186191316333
804,280.9491955282734
805,388.10027747809954
806,342.0110053913434
807,199.3528797743295
808,203.4801622215454
809,293.4121236943588
810,435.76351469169407
811,501.90920040418814
812,433.99097423030463
813,312.7798318074506
814,389.8576489644667
815,332.8604977426323
816,501.134386868945
817,359.950533369322
818,520.0778915198396
819,379.2487356078128
820,379.4917966940237
821,402.07415450912714
822,432.8236982198132
823,436.1051262194524
824,341.81193573963617
825,267.31948075499554
826,285.1328785238263
827,366.86705195188125
828,461.0086606586395
829,677.2003755852007
830,220.5906903152623
831,345.2652456026985
832,319.1563812231198
833,279.34208040472055
834,339.42947858090247
835,475.7397144898373
836,287.7283086671031
837,304.90930243099655
838,342.65431763029846
839,218.79068040837473
840,340.34661850517546
841,514.3492124998551
842,251.80676786457235
843,477.7127693666034
844,399.142478518835
845,369.9146780717521
846,415.99720651378647
847,417.7750375575543
848,372.8456795978554
849,250.40586875378574
850,293.5468157320439
851,323.87439481394864
852,230.29709530550244
853,250.88238247623516
854,270.6561746618012
855,575.2646258578098
856,342.82661173208294
857,291.49413456895064
858,351.0658992938372
859,409.7620542334346
860,382.8932056370544
861,430.35716588132647
862,392.4027609082579
863,477.04285767422317
864,412.7878267269113
865,403.83346552347865
866,451.0198619533779
867,428.83599173710064
868,449.1443016211237
869,367.24061610126245
870,420.8304456434616
871,267.40288880272976
872,464.1385724139875
873,447.6141413438162
874,439.7791088929988
875,374.2678405461629
876,417.5641652492463
877,495.85730243536017
878,383.73173096517553
879,473.23642209858474
880,407.1780330897352
881,412.04497876417406
882,438.2767135808854
883,206.42334931556255
884,493.1104597568195
885,313.4831152472902
886,310.43163873505273
887,525.526887071521
888,626.6383285610511
889,571.5205895226702
890,261.53468412297565
891,438.3729035887676
892,443.5010142617337
893,328.94350843246747
894,365.5606163299265
895,453.12615291241667
896,408.12845379678566
897,350.63014295863735
898,256.94342951167005
899,199.57688623131338
900,272.09460000730604
901,280.2081541611632
902,435.7895979664368
903,441.83937114562485
904,382.88439681591416
905,352.99102670332485
906,414.8950766817165
907,374.0345161133885
908,276.54523161004414
909,359.8051564823225
910,383.03847604994706
911,357.37600318073294
912,333.76350673110846
913,381.64216271081165
914,312.0107406252052
915,341.2159891912902
916,385.2084261078658
917,301.1465299487033
918,198.77022619662992
919,247.1306284075271
920,420.5787391827555
921,245.05764672864032
922,361.21659509174407
923,471.86201978787483
924,379.12612385336973
925,285.07693940445284
926,317.4589394857191
927,404.7326005629464
928,312.4615456743511
929,340.48402619704456
930,348.2610087001617
931,518.0769493604697
932,395.6359705857682
933,275.949641784897
934,308.2254322667694
935,456.52854127441134
936,347.69122974556325
937,197.43762967919972
938,486.2580328773348
939,366.86578853118465
940,397.98889052482855
941,350.17655745444176
942,400.85701123716433
943,346.38642909392377
944,305.6936778324316
945,245.37659566327713
946,484.59274160186953
947,411.0635109817005
948,296.8790135903362
949,266.74672030567837
950,298.0663900297452
951,296.86227142421745
952,430.88760514488587
953,411.6950009069753
954,334.38238211929706
955,360.39718820819996
956,427.207566168412
957,471.9181461816879
958,444.76927398103584
959,420.0945163025267
960,239.71781817209796
961,315.77376454813856
962,417.52641254236477
963,292.1312551821889
964,351.48671029261277
965,383.7109179125318
966,374.3291884273619
967,367.4003792684922
968,253.02343826891504
969,403.6242776816064
970,324.39741534712374
971,256.4374049850981
972,379.59491653651173
973,410.7377234399679
974,293.13622468863645
975,267.06126410747584
976,277.4242345549653
977,319.8849011317637
978,335.1119211680847
979,389.19947891928075
980,454.48981925711274
981,368.5510575232449
982,326.68107541280295
983,592.3269812587845
984,347.4414132146563
985,401.05552435971384
986,548.4720052290037
987,376.488914257635
988,445.02096126884317
989,367.04337447124453
990,347.7028215913292
991,388.28633144971695
992,406.9812222140248
993,305.31738413615795
994,325.5532746964545
995,442.34328169920565
996,351.05088411786
997,442.2897905556674
998,391.153860771837
999,215.49950362170148
1000,236.52212490534373
1001,268.7961231429556
1002,280.1999011571396
1003,336.873204223002
1004,330.6965667141413
1005,348.5715373689257
1006,329.26895060704646
1007,252.2768334896376
1008,262.89514890386914
1009,361.46556250447173
1010,351.81813148567386
1011,474.30515308339693
1012,328.63458625217083
1013,253.0506849021093
1014,365.0368809669979
1015,446.6104666458252
1016,333.1206019672446
1017,317.12561098093437
1018,404.4440024017521
1019,447.071266719882
1020,329.26718250182415
1021,366.5378572410534
1022,455.20278994110885
1023,531.1004262552384
1024,374.21901422338203
1025,395.76711500470105
1026,423.8234386308829
1027,511.4099906701163
1028,350.95123322364805
1029,502.5963630462951
1030,390.1772337635796
1031,284.4672702568057
1032,350.22431467605276
1033,439.46117135798517
1034,411.73451504679343
1035,384.2799750502298
1036,348.32937798262066
1037,434.78625075595227
1038,374.1299385932121
1039,326.74416207836936
1040,282.9094435853752
1041,399.6811914317412
1042,462.38934993570797
1043,420.0595192581472
1044,355.8914472125097
1045,286.3450956908678
1046,383.9589048424945
1047,355.8988748474383
1048,426.6429125889587
1049,306.0545599815382
1050,361.10104712524486
1051,251.67944083741858
1052,412.03189992101346
1053,423.53586245680555
1054,237.04083566227365
1055,444.98198385222787
1056,219.58946775585525
1057,373.78128573233386
1058,337.6659274560239
1059,489.20894981820663
1060,518.5359410395748
1061,438.96698589403513
1062,466.967378266719
1063,330.9979520140146
1064,343.1884131206962
1065,307.453098713611
1066,326.0148057008211
1067,334.3669444130101
1068,294.84469041976666
1069,408.2395317751301
1070,336.90801782092575
1071,418.54203678298086
1072,400.4238082017071
1073,264.5476940001753
1074,210.04462882201472
1075,325.89001720256414
1076,296.7106392301742
1077,238.30995944608452
1078,336.2040095904965
1079,245.66276963306618
1080,406.680614060498
1081,443.8018631292742
1082,202.95235556625718
1083,294.34729406118134
1084,424.7526294508229
1085,292.2146702739772
1086,266.71588870902315
1087,409.34947549546246
1088,411.38344594229403
1089,433.0984533094132
1090,460.0577561678875
1091,351.6657662971489
1092,344.57704954286226
1093,448.00878656125934
1094,378.27008970853836
1095,472.9936045164944
1096,503.2783292956228
1097,310.22574039816453
1098,443.7339057444393
1099,380.75893925072006
1100,452.10214483837854
1101,420.3396686128313
1102,286.83466526352447
1103,390.5337754927337
1104,301.9643002394586
1105,477.0075351908027
1106,308.17162450250134
1107,457.9175276503433
1108,400.78343238665326
1109,282.29108519973346
1110,380.2727066861648
1111,427.1234594707148
1112,380.17764744344925
1113,553.2971633468358
1114,452.0658547905308
1115,229.99650473837374
1116,378.82538976827834
1117,318.35786643368203
1118,301.7964569229094
1119,505.0341506873073
1120,357.49010304173413
1121,445.2962939017689
1122,262.45855639733634
1123,353.03296339654787
1124,369.48669072538587
1125,327.650488550927
1126,304.7910042202996
1127,324.32960251658966
1128,314.312712083987
1129,464.82944575564403
1130,354.64071192211236
1131,311.50626387840407
1132,215.67643197620703
1133,410.7378724431667
1134,302.08126483057686
1135,351.2023020763458
1136,197.15273320635998
1137,442.74475681992845
1138,449.93318628447497
1139,356.8974822636334
1140,530.0102691145298
1141,497.50696608823745
1142,343.22115810077884
1143,200.12048134195842
1144,322.09227857373077
1145,364.9162950050117
1146,326.79240699051815
1147,284.18615816248916
1148,415.4991327238634
1149,293.6539929855621
1150,324.3341510537415
1151,302.7208942029922
1152,412.89618398238014
1153,221.0841037625731
1154,331.42621080785625
1155,253.95526463172735
1156,362.07422209687206
1157,262.4868525058338
1158,303.03301925277844
1159,288.269263905843
1160,286.6703272336705
1161,276.8958798951629
1162,365.4700987178978
1163,300.4016585752996
1164,291.22094579530506
1165,312.41273369246437
1166,395.6017351694845
1167,246.1325283804904
1168,279.36059422969856
1169,439.32835303514156
1170,362.3079432442297
1171,271.10191463767194
1172,328.6963577580745
1173,355.66855626262884
1174,274.57317661464873
1175,378.68009600268914
1176,391.6913764130282
1177,196.71632926355778
1178,250.74474088724935
1179,439.7001431140089
1180,365.6226894766395
1181,146.33994849110263
1182,333.6788070713969
1183,352.8589321059488
1184,244.75903212556148
1185,453.55278964551945
1186,356.3112359749235
1187,430.58192180945724
1188,371.6398762662945
1189,297.2688665829826
1190,407.1692490995184
1191,262.7451354161396
1192,390.1083309263436
1193,349.54505719406177
1194,262.49204452090504
1195,320.48651589692753
1196,487.7562194763637
1197,446.9231527414914
1198,258.4850969665373
1199,364.6054271348562
1200,368.473696664038
1201,322.91212917017106
1202,239.2419873613754
1203,351.53331910275705
1204,358.0795668162449
1205,235.16567739895473
1206,387.79566619462184
1207,493.46445774721485
1208,508.3348962579028
1209,285.40514988502736
1210,427.8942660653338
1211,338.03680368560805
1212,353.33043302988375
1213,298.55335991631887
1214,408.69197176655706
1215,239.2573523927083
1216,345.5928578897656
1217,278.44278906784245
1218,201.81443663540642
1219,339.75680692961555
1220,305.20554952570865
1221,313.0618952070014
1222,477.86353238291235
1223,377.89023112550655
1224,602.126618935347
1225,340.44811462318285
1226,251.25220830765403
1227,335.32076618049337
1228,423.7008677195794
1229,417.1028486574376
1230,351.16154749131675
1231,471.4242699625132
1232,256.3251186246601
1233,292.58634476392155
1234,313.8879836233711
1235,274.954812547911
1236,418.66389759532467
1237,349.90411358644747
1238,289.8080177263875
1239,276.4454236277017
1240,431.0325360758303
1241,286.86699165645103
1242,336.28998625709926
1243,473.59112718740744
1244,266.4816652471375
1245,325.4997738488147
1246,443.9690635664668
1247,375.76836879420904
1248,201.60783982771963
1249,171.28996704739194
1250,300.59556875201855
1251,400.8012672688683
1252,354.1341519789213
1253,356.5824103501876
1254,250.3416799368897
1255,397.8816503737815
1256,448.3048901940257
1257,446.035158547688
1258,301.9207089677459
1259,468.6723759418456
1260,398.864724111174
1261,369.5561865602686
1262,270.3357339700236
1263,438.5470327964574
1264,301.8911262983072
1265,343.068440570681
1266,354.0377807158299
1267,344.0743281131085
1268,306.14008600687646
1269,316.74634721958586
1270,260.46998695695595
1271,383.88688628974904
1272,621.0631287790801
1273,383.65727977626347
1274,370.1335585835007
1275,295.35968990617175
1276,358.5860064875741
1277,403.6379348378588
1278,438.60329557345955
1279,318.65444847058075
1280,366.90851662893215
1281,267.89454314693154
1282,354.2963795750737
1283,380.07745112438454
1284,291.31611498886656
1285,326.89686231316114
1286,376.23244000849763
1287,269.7655127629354
1288,516.399074837405
1289,492.94168869740935
1290,400.55387158065446
1291,409.1741882586737
1292,279.5346741229617
1293,476.17871820638504
1294,375.36370824856044
1295,159.27560299366147
1296,312.8502772048059
1297,213.68049839329484
1298,390.09551332518987
1299,156.66249263521323
1300,442.3503467894421
1301,363.2313598860495
1302,259.8989656612178
1303,257.6616821994802
1304,340.67539813706753
1305,308.07795524803856
1306,507.6895331569206
1307,324.7643191741687
1308,328.23192518436554
1309,351.2160668783784
1310,297.1388041628504
1311,162.37995975292748
1312,215.73125387496356
1313,491.27585868730813
1314,172.48361186594036
1315,162.55304330536111
1316,392.04531723088195
1317,329.24323051130125
1318,521.8883843394834
1319,348.48303998901446
1320,256.81254542139243
1321,566.6734381454183
1322,393.02029017506294
1323,292.4456178488022
1324,438.8465026362646
1325,275.64697443545236
1326,365.04186676021624
1327,347.88336665379745
1328,346.50059768495123
1329,354.0099526016776
1330,688.6347200438603
1331,416.8879847750996
1332,333.3035861529196
1333,356.700065363213
1334,420.73386699539293
1335,268.04074834806966
1336,582.9525059113731
1337,307.23456847387786
1338,313.2563064870661
1339,555.9459682729486
1340,271.3646021721521
1341,340.707151890409
1342,321.85156061914057
1343,362.83181888901987
1344,440.95341570353634
1345,741.1705583527822
1346,409.88713003138065
1347,445.77122326329
1348,281.5729135404039
1349,340.0418851404164
1350,521.3435492859077
1351,568.431523161435
1352,370.13058113425404
1353,413.7637352108838
1354,255.37676048415798
1355,381.2704682061156
1356,267.76861196336705
1357,410.47363557698344
1358,172.17165037813453
1359,456.20473285040714
1360,513.1917438779639
1361,541.6292254781808
1362,225.8409076226087
1363,298.65719674247737
1364,358.2600044109461
1365,383.5885201368645
1366,506.0599880359551
1367,311.9584489774011
1368,368.58942478727323
