,LGd
0,0.7926003534058648
1,0.7341122536958644
2,0.6914608193410647
3,0.8570116712987402
4,0.5990422554906281
5,0.7417943574156698
6,0.5993566468369582
7,0.712566717968656
8,0.6975758899782033
9,0.900364075100795
10,0.7043670607604899
11,0.8435000146360803
12,0.8997632636895422
13,0.7336521388193491
14,0.7448918163735971
15,0.8080559304571271
16,0.8582068828437172
17,0.6541964646108976
18,0.6185279220881723
19,0.8565979862148861
20,0.754399533935161
21,1.01109286548874
22,0.8053464189352405
23,0.8210155299011699
24,0.8606098661172782
25,0.8570148026799795
26,0.830674070907958
27,1.108618193387458
28,0.8568141034575005
29,0.7592655117437941
30,0.7676986616280208
31,0.679627234037152
32,0.9901860929456286
33,0.8247778693888803
34,0.5193007316809705
35,0.9384059765624518
36,1.0119907641876427
37,0.8809417920451283
38,0.7031757542264837
39,0.8794301528018483
40,0.7819547482142326
41,0.8121233238107962
42,0.6191419352085532
43,0.8784597287061428
44,0.7609787521952969
45,0.9798621688632265
46,0.8268458185379115
47,0.7377212109668523
48,0.7022051238629091
49,0.744750725995935
50,0.822883393174885
51,0.8308017524230706
52,0.6905678449658352
53,0.773135250051625
54,0.6785487547279979
55,0.8258400533606269
56,0.6669134178347784
57,0.7182684271004468
58,0.880770728954485
59,0.7478487050254183
60,0.7283854251652291
61,0.5723654220058143
62,0.677053321317677
63,0.8997582962196796
64,1.0985176927928502
65,0.9581544176199213
66,0.8897662295921953
67,0.8363229598390548
68,0.711149804966357
69,0.9198282451973019
70,0.8648623522559373
71,0.8188288719648885
72,1.0497617671699777
73,0.6880098516009095
74,0.9089126395487264
75,0.7645485831526866
76,0.8500784077097082
77,0.7525898063332732
78,0.7384839879665736
79,0.7771363491374201
80,0.7815813342254558
81,0.704553760206577
82,0.646349474190014
83,0.7034655880788485
84,0.764359244749822
85,0.8235886067976712
86,0.7602428220504195
87,0.8033989677102377
88,0.8034820702998078
89,0.8318365635553622
90,0.5944638370653466
91,0.7212863339652384
92,0.6859154951193599
93,0.9016987247601318
94,0.9793927591115189
95,0.8925115693480105
96,0.7963463651090621
97,0.7567044227317443
98,0.9464743763157658
99,0.76843017135447
100,0.8709765434869361
101,0.5963042352534709
102,1.0555664623986818
103,0.7633419678290005
104,0.6951047941675108
105,0.6205544950615138
106,1.2198582119342223
107,0.9003679859391053
108,0.763646367531113
109,0.6919173519677806
110,0.6806221126374963
111,1.1079423789935747
112,0.9030090184594586
113,0.8199006248561489
114,0.737167561628965
115,0.6494129699773794
116,0.743284580206635
117,0.7908056605452456
118,0.6960451343465934
119,0.8006168453688469
120,1.0349008889489222
121,0.6460207423158524
122,0.6356119379763105
123,0.8049452443728704
124,0.9939128207530793
125,0.7868827291871305
126,0.7189665076392018
127,0.7812783466040332
128,0.8748873900764157
129,0.719962604417876
130,0.8519723704776938
131,0.7114883930620094
132,0.7588659034679845
133,0.7234926143153195
134,0.8461756996684847
135,0.7231594974507831
136,0.750529666030046
137,0.8682904844836578
138,0.7231428550969323
139,1.0975145999379623
140,0.7971867095551097
141,0.7914252926533749
142,0.9380375733455061
143,0.8701725196776815
144,0.6284159694580639
145,0.942685162908779
146,0.7426859572901934
147,0.7714130010444776
148,0.6278725809209966
149,0.6857869453897844
150,0.871517703839313
151,1.1040069957935412
152,0.5529634829528156
153,0.49869135480560256
154,0.7293824818739701
155,0.7043216674647301
156,0.830287392204846
157,0.7132393635521077
158,0.8205314164078465
159,0.7988329904663393
160,1.2224330383944637
161,0.8199286900604794
162,0.6936856850331314
163,0.8559198984360628
164,0.9197912549997679
165,0.9148717007997934
166,0.7381425305055145
167,0.8921895331333209
168,0.8844864295968538
169,0.48929284367196235
170,0.7647592314825739
171,0.9310121007916915
172,0.9465894863879908
173,0.8701712490820598
174,0.6605738364673788
175,0.7587796611990534
176,0.7301499843505612
177,0.7592310542035029
178,0.7886645336846295
179,1.0715381672819175
180,0.883768069500493
181,0.8940881921962891
182,0.7586728648227575
183,0.7187795412299177
184,0.9474092053523587
185,0.8985388130905114
186,0.8094615757587278
187,0.8597610784890511
188,0.6367909996290915
189,0.8826247040862993
190,0.7287455874131255
191,0.8224962628479804
192,0.7525017635651017
193,0.8031836167124742
194,0.845276172144722
195,0.7794059908362964
196,0.794795732090875
197,0.7456321113491435
198,0.6602384624628665
199,0.9159044403729352
200,0.769764744406541
201,0.8773678191661495
202,0.746601375036412
203,0.667906353491156
204,0.8911332311869297
205,1.046956684307163
206,0.8825599871565056
207,0.7511164246702466
208,0.8734386699862418
209,0.6839703602586283
210,0.9892345566341282
211,0.7183208758364008
212,0.8939447009747863
213,0.4946833094509223
214,0.6513966860517643
215,0.8993926365701197
216,0.6817166788672436
217,0.6255650054948805
218,0.7419152215377879
219,0.7564401471622819
220,0.7228402545644504
221,0.7061730974138828
222,1.1402020466694327
223,0.86714222753028
224,0.9993479146663725
225,0.8433082570949453
226,0.8474175274569737
227,0.639319723257708
228,1.0379890670862355
229,0.8362136512874832
230,0.7270290843216849
231,0.5121834722811804
232,0.7038349074246788
233,0.7688156343703861
234,1.1811784775508727
235,0.8658036644559248
236,0.8797711850905586
237,0.8900333646011933
238,1.1601507830299542
239,0.7416017411859552
240,0.7595819840384346
241,0.8246718894898031
242,0.7835353782164071
243,0.7542490729995242
244,0.7255052768211128
245,0.6796791443777712
246,0.7636691283878546
247,0.9099026257231078
248,0.7601951051145714
249,0.9992070759327613
250,0.7769515747727813
251,0.6704092479429385
252,0.815336047706702
253,0.78230789108713
254,0.8787971392171277
255,0.9393572264383806
256,0.38874674332468684
257,0.8437525605902381
258,0.6722250012846159
259,0.6459068378881212
260,0.7265028450813709
261,1.038573144107885
262,0.8752135404414088
263,0.8496377454986801
264,0.9722884633903887
265,0.8440899753156503
266,0.9408035300459767
267,0.9363033890127616
268,0.7476919296209337
269,0.5267271093620426
