,LGd
315,281.7143342224138
316,168.70713732900012
317,362.5735904863849
318,241.7885699811805
319,436.1473330734548
320,350.6002118442667
321,611.3325219603549
322,494.3448163408791
323,626.3498644859737
324,436.53254850923
325,415.08196751097705
326,388.5295410028556
327,444.0155637329391
328,310.78904026465955
329,383.33356456387446
330,560.8294484554742
331,520.4311039897046
332,771.87300759287
333,445.97177686861176
334,509.1400199878821
335,554.0600330191639
336,609.4323305225203
337,384.644915966106
338,466.15459732312064
339,95.57388518249631
340,251.20143432229187
341,442.3054865477339
342,511.20331627823066
343,482.9678332143248
344,649.9470808044454
345,366.6667610583776
346,404.75452758731336
347,299.36733437897743
348,647.3144559167087
349,828.9176209455998
350,353.88745786258664
351,398.29843184222426
352,449.1983381116201
353,301.30521220471303
354,318.69334415819856
355,553.2583193571509
356,465.58523864869306
357,583.6263913103421
358,436.75169442683267
359,320.77865246486675
360,383.3509139213585
361,395.7630978522418
362,648.104217886426
363,247.94818262024643
364,567.5463280074965
365,698.5758895471573
366,517.8482855952852
367,448.48817734404037
368,334.9613326524787
369,342.11587342482056
370,463.6181211678205
371,366.83506497172516
372,258.28177878504255
373,422.06801664792005
374,360.64877210853746
375,467.35368410029463
376,303.43966110937237
377,435.0611418899987
378,419.12822036429213
379,637.9357220440686
380,496.99228135400665
381,495.1656049438756
382,532.3381085147616
383,543.6782544002934
384,452.5352797313318
385,331.84655550208697
386,345.0572973794524
387,411.67352520932735
388,462.0629495057389
389,577.9034265090336
390,584.071900281105
391,385.40206302362304
392,504.46219096357504
393,640.575094985914
394,465.9059891577741
395,418.6285161013735
396,586.6150817804802
397,355.2566436081526
398,315.71241895883674
399,376.1263971271265
400,269.3299448539283
401,402.64579346735104
402,589.1219359434892
403,443.58766775507223
404,413.6106752614952
405,420.5625619575349
406,539.1569690598358
407,410.5061132582522
408,339.77888828003046
409,540.7032331203807
410,371.7322448831664
411,304.76995681374905
412,492.58523145405667
413,471.0474479795403
414,368.9892992637846
415,491.7517746482343
416,361.8748156631012
417,435.4995666942532
418,278.75969029940956
419,420.13285767672875
420,378.73626612714537
421,511.8536552911417
422,388.53319225603104
423,355.67315758655576
424,445.8847431309671
425,350.6456011566298
426,443.4696033814426
427,560.3692518375907
428,473.22401465123426
429,552.858008892481
430,321.55343580674656
431,568.5805792257205
432,558.6258924387386
433,386.50225756634563
434,417.5213713102762
435,469.9824417252277
436,652.4440242829606
437,293.8636579044102
438,296.7142266420357
439,422.53248061369925
440,280.7176314801402
441,668.3663911334198
442,368.4362446552542
443,473.15216586703684
444,243.68495319589542
445,316.27918266505986
446,393.22624626948675
447,547.073924126114
448,491.4819894344918
449,295.64237555411717
450,554.9801182715413
451,361.1622623565797
452,448.0593475776372
453,592.7804403492553
454,228.82106595658846
455,409.1841387810717
456,522.2132153979134
457,325.8230687340208
458,535.4207587844396
459,503.9822965927944
460,446.73836005105795
461,368.23753637670455
462,379.2417133123515
463,336.3861844714762
464,484.5272775534485
465,407.109699852806
466,510.730539373417
467,283.888909220066
468,421.5077885891127
469,307.3492274231709
470,418.72745881179605
471,436.1109734583001
472,539.1079524978655
473,595.1200640138228
474,467.54951087328607
475,235.49963963689214
476,323.3247590926503
477,339.01318987339147
478,340.0156016555974
479,427.17403234802816
480,406.36343116219905
481,571.7257646236185
482,441.813920775384
483,443.6831735660507
484,200.73682431486066
485,441.07319040999226
486,544.0306425959785
487,520.0279488036573
488,553.2702166735453
489,475.90684379646905
490,423.09022537859653
491,541.8013700911522
492,425.97774446612715
493,390.28111262324506
494,392.7824761184909
495,374.219131913815
496,403.0948263550494
497,282.20663530181145
498,376.5714387443335
499,548.8273819919823
500,465.66293507841885
501,237.8807243825565
502,582.7077572467067
503,679.8275792759583
504,527.9712992321143
505,512.5222467453104
506,338.96024061943126
507,495.1475034099179
508,473.5198716635657
509,549.3735022696037
510,254.85742041586835
511,396.85598793785385
512,406.2038560842528
513,327.4745061557407
514,587.2557356394946
515,373.5755436416387
516,345.70557503256157
517,288.2256430970105
518,398.64264602146244
519,329.1910258900618
520,265.6918895443026
521,425.94233680331024
522,725.9795015152091
523,354.15257094919315
524,655.006636270973
525,291.2044576549195
526,523.8353788559835
527,494.1263078977526
528,349.91461452870567
529,396.87447337287387
530,429.96166104525213
531,423.20458500515815
532,454.7589515411043
533,631.4854050787593
534,353.1807368763753
535,277.2704949566237
536,436.45808823679374
537,507.8261437287004
538,519.247210522473
539,460.2666105745952
540,354.09904706041675
541,337.5119395415305
542,652.6099050633668
543,292.58984189220934
544,443.90958821521167
545,363.5818572511155
546,615.3135531253953
547,556.2116640962635
548,545.6447083313584
549,565.6238143110392
550,503.9407558903373
551,510.8973158067865
552,601.0543042634126
553,350.18584001418884
554,381.8345603285797
555,265.3096130224566
556,499.4506581917283
557,278.35275060278303
558,326.1612400903144
559,459.84678123109074
560,214.6342401848724
561,351.9783142755478
562,366.7339168915973
563,331.8622167222885
564,519.0667336567604
565,536.0758348580966
566,545.9982488767439
567,435.0359798626487
568,399.92443667721693
569,259.7166647649747
570,559.7948287605209
571,434.6466416572411
572,320.40443503797394
573,549.5556412098714
574,464.2583992570843
575,495.2657812950484
576,433.2476563413329
577,622.1378433832749
578,404.9069760105426
579,353.5325324181479
580,378.89224282559013
581,283.40615890617005
582,652.4898027046388
583,242.246165864415
584,377.60498980135463
585,631.162253544873
586,552.5835837567747
587,597.535173197731
588,443.6806665826814
589,369.66999792950344
590,216.0079517471321
591,379.47631717110795
592,413.2565742156486
593,371.49736521050005
594,531.4090870533491
595,517.3255982041184
596,453.7159982933286
597,414.91865766792927
598,452.04916739357486
599,522.4686827829482
600,414.35725846736966
601,368.70135625888395
602,481.3034729450097
603,531.325923612387
604,605.6758621126538
605,337.9337883057219
606,337.892398743418
607,613.1901188442346
608,646.6157189818903
609,501.27778574191825
610,553.4285616035909
611,315.1533809384078
612,453.2435099297705
613,408.43579701912444
614,401.52009367693336
615,497.52647532667544
616,226.2571767967165
617,439.4803291150962
618,620.558087326539
619,451.84052521926816
620,476.998454989444
621,452.93327086056695
622,418.92018737017526
623,392.3825554013581
624,367.13320905037517
625,339.492310036775
626,451.1975971598068
627,365.40527908761055
628,485.2467690073478
629,466.54243482466137
630,530.1002071504494
631,246.9292634881261
632,333.5980877448067
633,609.2092067634607
634,603.1067589831925
635,701.6889180231758
636,417.2339972129212
637,450.8852654822428
638,545.5113475460769
639,655.5679857567786
640,464.92245834202515
641,458.73656299332526
642,628.2945261514318
643,398.6361061197211
644,438.6367464656913
645,418.1096847352079
646,447.9160497297861
647,389.3820178996227
648,429.6181797279526
649,659.6477851149746
650,649.7689903223066
651,429.94916054863955
652,419.59979988714076
653,417.0742516260642
654,380.76652983803376
655,351.43818518400144
656,311.282587949732
657,403.6426374008192
658,513.0503384765328
659,355.22704626334104
660,437.06347157742175
661,465.80533336957967
662,210.53407165952396
663,357.2089831960525
664,356.92870399083864
665,392.41092111019134
666,441.61540615593503
667,282.00019736383825
668,604.3400432247334
669,338.92231750148545
670,319.8417154054996
671,325.2136461905416
672,325.0153831053205
673,430.3527587483702
674,340.52176485645464
675,355.6794557259213
676,334.0828042419877
677,486.14838315881786
678,385.93043068178036
679,365.74431665923134
680,446.19477229692023
681,341.3605715191067
682,605.0819335566782
683,618.8121641629951
684,286.12140707763416
685,447.650341970454
686,504.86889072201086
687,341.7880591146182
688,550.0422112873786
689,501.59151924465914
690,428.7324606960035
691,707.313915496521
692,422.0993212063308
693,285.98761166725734
694,627.8021977332223
695,545.3857123198513
696,498.29039974256096
697,647.2993121890783
698,339.7959390202849
699,329.24501063969296
700,284.96968560021617
701,339.9337203779368
702,616.5563898529884
703,280.83170301376686
704,409.4902530644953
705,519.9628205966931
706,462.00352891037943
707,327.9799762140978
708,441.4457855469628
709,522.7144849421564
710,393.39721045012
711,466.378153647478
712,532.8870852250564
713,311.1342733599839
714,367.20193526487964
715,384.23351329322315
716,488.6189209681092
717,771.1693111227046
718,502.5127130024926
719,669.3596924171708
720,458.5891573264075
721,536.2773631569612
722,518.4003190478013
723,640.2456997106402
724,455.9760300175832
725,394.43017004709645
726,375.8992941607978
727,672.6700881133129
728,385.66334144713943
729,606.8317134943002
730,299.7693528978122
731,505.5734254961502
732,284.59638268685643
733,369.53510017983746
734,509.23648367961624
735,425.75093403034737
736,340.69265675810516
737,751.1668883654139
738,466.5618003626977
739,295.62316256811164
740,274.21406619768214
741,368.95904939873117
742,369.5347287369694
743,316.02679404262136
744,227.6883464277479
745,339.29963650372935
746,386.69533720469855
747,364.92044472120733
748,292.0427394260896
749,391.5857568402269
750,434.1001629316367
751,440.05205472446914
752,570.8541784987889
753,547.9716475846753
754,342.8842349635123
755,371.4091194186683
756,484.5213095270755
757,731.4925652545072
758,417.04637056796673
759,440.9751910411579
760,318.3482168723477
761,484.52276598197363
762,560.7023349103931
763,368.0841875772157
764,313.93493529596384
765,357.1677843498845
766,339.585315769077
767,487.46027856440537
768,523.4331350589542
769,440.2638901694121
770,293.5051117121587
771,213.29868055313102
772,442.234094104517
773,302.0926171089037
774,341.75555212120474
775,230.16640515404336
776,353.0137722818698
777,390.70961973291963
778,475.8800105055332
779,348.73751364247556
780,356.21700984884734
781,339.38232333562473
782,522.447199126471
783,317.193219856913
784,362.5463752832881
785,497.7499927465658
786,478.9520945623754
787,400.89733058464464
788,511.4589812604439
789,621.2798372175859
790,390.3774361996545
791,408.1652131811704
792,341.3564960260456
793,250.97010399078545
794,528.5491547198818
795,444.67617433713457
796,531.3664681840988
797,416.85815120451
798,533.0819964849921
799,498.3008030103962
800,317.9176711605898
801,250.93187490489967
802,452.44000716717966
803,239.62440018000083
804,340.40347222237983
805,372.5925462982069
806,489.47491591542666
807,412.2221689215162
808,289.66119922540236
809,672.2208406986116
810,488.27755375166345
811,363.03413596779706
812,308.5862179709485
813,425.0177894231016
814,476.0076066520283
815,445.4464501121704
816,570.7631817711713
817,420.9712089774523
818,285.29571846530047
819,539.9688875230012
820,526.285659064542
821,457.12919309910353
822,379.4123405495772
823,428.9895381562137
824,294.72941398237754
825,362.4338914794665
826,592.7710122012006
827,489.1676120369909
828,323.28409918660395
829,367.3509140802525
830,400.22813173002817
831,299.0778513658323
832,443.7480248484508
833,522.8653866208922
834,450.5103491376497
835,523.2822254972433
836,347.65433853245236
837,687.466823997978
838,413.39619299655635
839,516.0765989618249
840,625.4595489594972
841,391.44638591800475
842,444.7051961073595
843,401.6381480214985
844,461.77872660410594
845,527.9733035485949
846,553.5865440600743
847,700.6796141265522
848,348.44091676840685
849,285.2229712314702
850,336.43131941486814
851,498.39438568989334
852,338.46718859143743
853,491.02682194495355
854,624.7209171959864
855,404.7314337500161
856,351.1963452931342
857,542.9596702245567
858,447.23380678720724
859,398.8434438421215
860,770.4695394114827
861,274.69895971919783
862,453.9087357530441
863,435.68800410989286
864,403.0463417680853
865,239.23328811494582
866,500.21815181109866
867,377.5999870389748
868,369.2024350667954
869,524.1583124275159
870,346.2074874430692
871,515.5249917201742
872,355.05932603118436
873,677.7229807953038
874,450.6302433954481
875,509.76254920195015
876,273.109692673726
877,481.2459545866765
878,218.45618704440383
879,632.4789720123284
880,588.7554286141856
881,238.28014508152717
882,327.90111333932543
883,457.6714626838813
884,470.4181835452326
885,241.23968992201497
886,521.9362080668127
887,396.2184518943644
888,487.2589505225357
889,692.5345058698638
890,472.9187607193719
891,520.3043334654736
892,276.75477557769307
893,531.3856930469724
894,527.60595417314
895,336.2171382398092
896,398.4835008895118
897,446.6239263356583
898,736.1450555993583
899,475.9041865504787
900,367.39118051151877
901,628.2885485020249
902,590.3340777734547
903,455.91280131863806
904,371.2697608594014
905,570.7602493886965
906,281.2393591503347
907,346.39179546969723
908,633.1643168907701
909,413.006643870901
910,347.9114902211242
911,422.4697695817789
912,412.91540789293174
913,554.3625750942992
914,453.4475872502189
915,392.780709731617
916,282.35225360517853
917,411.389247676367
918,339.79618624132013
919,565.0167599678987
920,352.15684943645584
921,485.02173610075386
922,281.0631982020375
923,243.9617041497361
924,282.82744367933446
925,215.19245957033274
926,411.2671433776582
927,391.7764495101072
928,567.8811436393327
929,378.24119266733726
930,517.0790896111783
931,365.8141456391372
932,221.68637800648398
933,590.0020412184963
934,721.0218528063278
935,385.27187469140586
936,606.2060707076248
937,417.3428364304743
938,341.08368345655765
939,303.48989094950906
940,616.7419573184358
941,507.10256406552065
942,198.7319475475762
943,530.3334664060429
944,264.414712375949
945,515.6012060305177
946,661.5719986883887
947,460.70993669132207
948,253.27715863660302
949,673.6629142886475
950,453.30123571969125
951,434.7949011952465
952,480.4152784223914
953,516.2162440101615
954,275.4876259445501
955,419.55519928648056
956,539.2547246532006
957,570.1002342823638
958,549.8441943051566
959,412.6768451325857
960,223.19714492989212
961,730.7246009202363
962,522.0650546171261
963,453.5636837541313
964,419.0420459344685
965,342.28778393129903
966,323.51051201418346
967,659.6508430136209
968,290.537418691343
969,421.8449783677941
970,278.27662141759316
971,525.8985567741406
972,441.41899495344336
973,602.9525492837504
974,527.1923570927202
975,357.55814529253723
976,278.7042297105402
977,371.8999061419581
978,580.2474379101124
979,264.9463569306066
980,334.12476615443325
981,484.40697038524854
982,468.6918769576944
983,317.78125755522
984,412.1186312878329
985,715.0298387829067
986,436.2626489260002
987,479.3993632929214
988,364.18202264071624
989,459.0722491753356
990,379.21504004231673
991,575.8385086632856
992,782.6954880864321
993,475.5437130511402
994,360.0687171465334
995,465.97287748266183
996,593.8525799381862
997,504.82698554353186
998,476.98794497597265
999,367.5772469761114
1000,510.95809427095753
1001,387.4468915323615
1002,392.6993498636251
1003,562.0250083451215
1004,477.1065449937059
1005,543.9427083844855
1006,413.8464760361686
1007,696.2607623706298
1008,536.4762681036634
1009,480.11985768482003
1010,406.40300688831803
1011,462.66572269632155
1012,474.3459923327188
1013,392.9396545803348
1014,357.2364463334244
1015,341.25297471361597
1016,573.9780084514135
1017,227.48680926552356
1018,431.61356683946167
1019,474.053467253864
1020,464.7937466840283
1021,453.06686202946645
1022,358.7440417673852
1023,420.6078466769943
1024,349.8556159093174
1025,434.06080445138247
1026,499.5922853645555
1027,641.4047737144206
1028,317.7774275817372
1029,557.2691850710033
1030,261.50778092498734
1031,409.4349008957167
1032,560.3239432631871
1033,342.5231230795108
1034,385.6937058750347
1035,370.26687859100525
1036,594.3001104722067
1037,447.85348459999824
1038,575.9087919681681
1039,421.35865206148173
1040,313.37158403938025
1041,449.8802785098862
1042,362.9262885100081
1043,400.8891858814213
1044,686.0977934260021
1045,356.6651340663399
1046,489.44685998296796
1047,387.474637538491
1048,462.4470945703665
1049,482.0913846944447
1050,484.61514786972407
1051,299.74239476869786
1052,779.5176825312623
1053,569.5943132317587
1054,408.07562114466594
1055,404.28785506590066
1056,681.5204911164878
1057,502.9605957287367
1058,290.438941521875
1059,552.2121755211731
1060,409.2678507561622
1061,408.3791786352932
1062,417.10008513438123
1063,421.6404194118145
1064,430.23722868022617
1065,537.0463317361883
1066,335.2038968913679
1067,434.63643491096184
1068,462.8069815268527
1069,507.5345148750805
1070,477.5487301277087
1071,483.6822711313817
1072,353.45077010750674
1073,189.6379216503409
1074,360.4021105765829
1075,448.3399800959139
1076,403.4842434857538
1077,489.7095923954695
1078,517.7749581495307
1079,491.7908998461224
1080,337.36540389191697
1081,423.7889993918148
1082,857.9734082964451
1083,452.3448224462224
1084,715.4117815307544
1085,390.5707855068747
1086,465.615916056403
1087,683.586431216738
1088,553.8057777370118
1089,280.11255286324115
1090,458.8178449713736
1091,376.07378332382336
1092,329.00624249619625
1093,367.8207666057
1094,358.0996865254165
1095,493.61063772965923
1096,554.7836556084711
1097,595.0516696051899
1098,592.9701870470838
1099,267.2570657095276
1100,467.71168695581275
1101,818.7287006229591
1102,470.63262830133647
1103,429.4897434219433
1104,449.7033230520014
1105,418.0303938737616
1106,475.0199064512712
1107,504.8598139689551
1108,578.2533351031176
1109,315.93726656934865
1110,336.8246528548155
1111,766.0392123487095
1112,264.435509566969
1113,409.17776712917464
1114,488.052899462158
1115,412.503873230187
1116,327.5772141990335
1117,485.4409221412534
1118,412.3148664428126
1119,396.99914119298717
1120,514.0921931586432
1121,347.3697229316528
1122,681.3776207730648
1123,541.8676288646658
1124,324.0852143637839
1125,382.8301836641867
1126,380.18311425667736
1127,381.8426185353529
1128,482.72306383527734
1129,527.3113226813367
1130,247.47961821237533
1131,341.23574538310646
1132,457.13551843414933
1133,437.5006467321563
1134,375.92680628658354
1135,478.1490441601897
1136,316.2929616418934
1137,242.98735516420464
1138,355.3886563820403
1139,253.0595883017188
1140,423.6053703372506
1141,466.87087313481544
1142,290.5111454493977
1143,323.0067493067962
1144,336.22159987751513
1145,377.37995592190396
1146,616.0275704095338
1147,376.7730884794012
1148,451.20899954552146
1149,570.0555212524384
1150,357.3546393847791
1151,562.427742993291
1152,406.98746795550153
1153,247.6407167599951
1154,622.7678590298659
1155,386.6507019005419
1156,453.670878767275
1157,350.94115773599924
1158,397.12598643025404
1159,323.197442408657
1160,442.19684065993135
1161,610.6330040516191
1162,348.93925378383653
1163,451.2734572594791
1164,339.48180111316975
1165,308.35675185093766
1166,647.1529312384264
1167,579.7813927580863
1168,305.077188036683
1169,483.1845599119051
1170,352.4044503112017
1171,553.7470684733092
1172,360.6950331554078
1173,348.83484628416045
1174,256.2398174343857
1175,356.49537297959614
1176,510.9852912126583
1177,271.00306182779065
1178,486.19283813576834
1179,532.3048908742909
1180,465.0561272834324
1181,291.5095763301656
1182,265.3488117510969
1183,605.1743263739447
1184,278.86929354007816
1185,418.703044919987
1186,299.4050989004914
1187,370.7781215046397
1188,381.58939631351956
1189,409.58026548634524
1190,545.6137385283474
1191,333.77964334650983
1192,331.43989574310484
1193,580.0326406710511
1194,685.4570695530462
1195,493.79522087615146
1196,349.00860685990506
1197,457.5061800464288
1198,445.9619729292955
1199,638.281800235898
1200,399.5378920399238
1201,370.1999939871224
1202,407.12483204794495
1203,503.35091023254
1204,606.7620457769461
1205,272.661073249355
1206,401.6534081350297
1207,598.5695779276404
1208,441.4124411922542
1209,605.1703128342684
1210,222.87760833060764
1211,345.7598359156174
1212,475.9192715565527
1213,404.08382853806614
1214,446.2944651247798
1215,388.2945437741041
1216,286.11368723129294
1217,392.9522674860911
1218,643.5355192572841
1219,626.7555073221703
1220,218.47152764150198
1221,551.0941042258423
1222,595.4228423525782
1223,513.4091040940666
1224,342.71573815395203
1225,331.3147742141422
1226,419.09224800224786
1227,437.548143680074
1228,653.6393567612388
1229,524.199173873487
1230,246.64261733405823
1231,758.6388675921967
1232,467.3091157191352
1233,351.82245757822244
1234,469.2548308219994
1235,274.82665503585315
1236,367.9160185092136
1237,359.36342420359506
1238,569.2400304804878
1239,495.8627149615825
1240,352.2087357569303
1241,574.9556843505078
1242,349.1835161590293
1243,493.87005203655644
1244,522.848021906309
1245,379.25418449606315
1246,681.7180135852055
1247,516.5248254171692
1248,482.30660837641915
1249,483.4670161309795
1250,596.4658867378328
1251,475.95604696109086
1252,291.9503908547829
1253,413.5446750365303
1254,336.8182266768683
1255,580.5114916861068
1256,575.4943880093508
1257,351.29093099327486
1258,635.3789781533741
1259,294.5315849104107
1260,408.0172737079311
1261,618.5207419477695
1262,262.8075775143756
1263,468.7654711128029
1264,699.532827375878
1265,363.724729013978
1266,449.43119499865776
1267,463.6177778531811
1268,404.71774289580554
1269,386.45964493797317
1270,584.177211339292
1271,375.31103384836564
1272,386.4722352265458
1273,346.8622677062184
1274,504.6294956080665
1275,475.1654599005189
1276,530.655300105538
1277,412.25632320433164
1278,369.67689092930345
1279,561.6624783917529
1280,377.9220311585174
1281,482.63932610087755
1282,378.85746033040647
1283,349.06264147969813
1284,505.84429916390576
1285,358.5866947007848
1286,702.4342574504759
1287,469.9892058162557
1288,478.97676584316883
1289,497.49608375068755
1290,353.00866844421853
1291,487.91728761445603
1292,277.23140557550414
1293,412.020907796749
1294,367.26316082372415
1295,510.0663503695845
1296,409.2852866878321
1297,540.4174034282563
1298,626.5475296903835
1299,452.16293371570765
1300,493.8356326353086
1301,598.8734352415458
1302,568.3770541143242
1303,445.77918788377775
1304,533.204103599221
1305,352.0288807803866
1306,456.5914783138169
1307,418.02844799912094
1308,451.63542198687776
1309,280.131054606584
1310,602.2606784720933
1311,344.5753893866039
1312,516.2016314122384
1313,507.16895853363
1314,623.9471862853726
1315,313.97499106728696
1316,554.4261895010528
1317,469.49667054447724
1318,644.4945154391638
1319,480.2704505415464
1320,488.1258668318649
1321,422.6799326509559
1322,532.8777559453869
1323,487.3047628196884
1324,510.33667324496963
1325,520.3553486691907
1326,531.2590312412677
1327,636.5235198299754
1328,475.38410840277714
1329,254.61883556682892
1330,513.8095542227137
1331,470.71558836143834
1332,390.3199426001095
1333,708.985121427216
1334,331.96974469846714
1335,348.24756316495626
1336,351.10905664985967
1337,393.26730865336117
1338,449.60212833788836
1339,507.65820941346385
1340,428.42461678017
1341,291.2480753326485
1342,521.6410253422106
1343,698.8087159588254
1344,610.5049425290798
1345,514.0010873535017
1346,450.136941072569
1347,245.79766689963625
1348,355.72437958906505
1349,671.4834170780938
1350,465.807202947329
1351,630.3158883044068
1352,255.6577680536275
1353,503.3716270507564
1354,589.119984546753
1355,584.799406657952
1356,463.66144207477004
1357,322.559246066656
1358,421.3944645379764
1359,595.023520977857
1360,440.42920907164427
1361,572.8618915916593
1362,390.5392427610018
1363,491.3169506427227
1364,328.7794769774454
1365,339.1277582198881
1366,475.4483653714891
1367,343.7528547701008
1368,304.0408376489052
1369,801.3542195970737
1370,397.49026961173223
