,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,input,-83.66514999787918,-51.31732391092266,1.138689141069517,-79.66853646735358,0.8773559182289747,-0.4272567154347296,3.3359464327441906,-2.1109901956081276
