,area,AIC,AICc,Chi2,BIC,R2,i_max,ks,n
0,input,104.09215294935596,140.09215294935598,8529786.212203851,103.9298833965219,0.7287215384372516,1062471242.6897675,43053503.62826229,0.9735694435382373
