,area,AIC,AICc,Chi2,BIC,R2,i_max,ks,n
0,input,381.131055488327,413.631055488327,1202785594.5439963,384.26462280149724,0.49055853379491066,40914.42311732499,206.74524316068943,1.495151965094547
