group,name,pre,input,target area,strain,starter,ratio_target_all,area,keep,PTLp,TEa,VIS,AUD,RSP,Thal,Thal_noLGd,Dist_ctx,VISp,VISpm,VISl,VISam,VISal,RSPagl,RSPd,RSPv,AM,LD,LP,LGd,ORB,ACA,MOs,CLA
7,ERAE28_9b,21726,20464,V1,RBP,162,1.0,V1,1,4.098765432098766,4.703703703703703,33.117283950617285,6.179012345679013,15.203703703703704,19.85185185185185,11.12962962962963,26.296296296296298,19.203703703703702,3.691358024691358,5.537037037037037,1.9753086419753085,2.7098765432098766,2.197530864197531,5.987654320987654,7.018518518518518,0.35185185185185186,2.6790123456790123,8.098765432098766,8.722222222222221,4.12962962962963,3.691358024691358,2.3333333333333335,1.1604938271604939
12,BRAC3859_1c,26248,23098,PM,RETRO,184,1.0,PM/V1,1,6.2228260869565215,3.7880434782608696,30.86413043478261,6.695652173913044,24.032608695652176,9.630434782608695,8.429347826086957,35.91847826086956,13.228260869565217,1.6141304347826086,7.711956521739131,4.684782608695652,3.625,5.255434782608695,7.625,11.152173913043478,2.472826086956522,3.755434782608696,2.2010869565217392,1.201086956521739,9.03804347826087,7.271739130434782,1.983695652173913,0.9184782608695652
12,BRAC3026_8e,39324,36847,PM,RETRO,187,0.983957219,PM/V1,1,3.716577540106952,5.497326203208556,57.50267379679144,10.550802139037433,43.37433155080214,20.834224598930483,17.49197860962567,40.97860962566845,35.75401069518717,6.411764705882353,4.711229946524064,6.7272727272727275,3.8983957219251337,10.11229946524064,13.363636363636363,19.898395721925134,3.6737967914438503,4.74331550802139,9.074866310160427,3.342245989304813,9.754010695187166,6.946524064171123,1.1336898395721926,3.379679144385027
11,ERAA10_4j,14502,13747,PM,RETRO,207,0.93236715,PM,1,2.4541062801932365,1.173913043478261,14.420289855072463,3.21256038647343,8.68599033816425,10.371980676328503,7.608695652173913,13.594202898550725,5.700483091787439,0.7342995169082126,3.6908212560386473,1.4444444444444444,2.8502415458937196,1.5555555555555556,3.314009661835749,3.816425120772947,1.4202898550724639,3.42512077294686,2.763285024154589,2.763285024154589,0.45410628019323673,4.024154589371981,1.3043478260869565,0.9710144927536232
9,ERAE25_3a,73537,67146,PM,RBP,320,0.959375,PM,1,8.503125,6.315625,61.340625,12.55625,35.975,21.4875,16.9125,49.06875,37.803125,6.15625,6.821875,5.165625,5.39375,8.49375,10.8875,16.59375,2.478125,4.2625,10.171875,4.575,6.928125,7.41875,5.025,2.321875
8,ERAE26_6c,22528,21190,PM,RBP,338,1.0,PM,1,3.103550295857988,1.5798816568047338,12.644970414201184,3.21301775147929,9.08284023668639,12.494082840236686,10.097633136094675,16.325443786982248,5.387573964497041,1.7485207100591715,2.724852071005917,1.2899408284023668,1.4940828402366864,2.437869822485207,2.136094674556213,4.508875739644971,1.1005917159763314,2.757396449704142,6.239644970414201,2.396449704142012,4.112426035502959,2.210059171597633,0.9644970414201184,1.1420118343195267
9,ERAE25_2a,75254,67081,PM,RBP,412,0.9902912621359223,PM/V1,1,4.638349514563107,4.259708737864078,50.470873786407765,6.817961165048544,32.599514563106794,16.62135922330097,14.106796116504855,30.87378640776699,27.820388349514563,7.953883495145631,6.087378640776699,4.854368932038835,3.754854368932039,9.106796116504855,11.805825242718447,11.686893203883495,1.7572815533980584,2.6237864077669903,9.725728155339805,2.5145631067961167,5.138349514563107,5.844660194174757,2.4902912621359223,1.6844660194174756
8,ERAE23_3c,94211,80873,PM,RBP,482,0.9336099585062241,PM,1,2.5518672199170123,4.545643153526971,39.80497925311203,5.317427385892116,36.114107883817425,16.497925311203318,15.3298755186722,34.83195020746888,21.686721991701244,6.848547717842323,4.852697095435684,4.3962655601659755,2.020746887966805,9.246887966804978,12.261410788381744,14.605809128630705,2.0933609958506225,3.524896265560166,9.71161825726141,1.1680497925311204,9.45435684647303,9.280082987551868,1.6950207468879668,1.987551867219917
5,ERAB13_5b,58183,53162,PM,TLX,516,1.0,PM,1,2.5736434108527133,2.6686046511627906,32.81201550387597,5.180232558139535,22.726744186046513,11.569767441860465,10.992248062015504,21.29263565891473,18.350775193798448,6.319767441860465,3.0794573643410854,3.391472868217054,1.6705426356589148,4.631782945736434,8.073643410852712,10.021317829457365,1.439922480620155,3.003875968992248,6.5484496124031,0.5775193798449613,4.1647286821705425,4.060077519379845,1.441860465116279,1.2034883720930232
6,ERAB13_5a,44456,41736,PM,TLX,616,0.998376623,PM/V1,1,1.3457792207792207,1.5405844155844155,22.983766233766232,3.064935064935065,16.839285714285715,7.85064935064935,6.709415584415584,10.654220779220779,13.991883116883116,3.7126623376623376,1.9139610389610389,2.4512987012987013,0.913961038961039,4.142857142857143,5.766233766233766,6.930194805194805,0.6103896103896104,1.8847402597402598,4.214285714285714,1.1412337662337662,2.1087662337662336,1.3392857142857142,0.5275974025974026,0.7272727272727273
5,ERAB13_5d,50822,48214,PM,TLX,776,1.0,PM,1,2.341494845360825,1.3530927835051547,25.737113402061855,3.163659793814433,10.846649484536082,6.592783505154639,5.470360824742268,11.140463917525773,13.822164948453608,5.586340206185567,2.4922680412371134,1.949742268041237,1.8865979381443299,2.5283505154639174,3.8054123711340204,4.512886597938144,0.5399484536082474,1.3608247422680413,3.5695876288659796,1.1224226804123711,1.25,1.5992268041237114,1.0708762886597938,0.36211340206185566
7,ERAE28_2e,41487,39047,V1,RBP,908,1.0,V1,1,1.9856828193832599,1.5066079295154184,16.870044052863435,2.5825991189427313,4.082599118942731,4.1784140969163,2.962555066079295,9.723568281938325,12.310572687224669,1.0198237885462555,1.6795154185022025,0.7577092511013216,1.1024229074889869,1.1883259911894273,1.2907488986784141,1.60352422907489,0.1277533039647577,0.8337004405286343,2.001101321585903,1.2158590308370043,0.7455947136563876,1.2334801762114538,1.3105726872246697,0.3590308370044053
7,ERAE26_2c,49479,44634,V1,RBP,1140,0.999122807,V1,1,0.6921052631578948,0.8964912280701754,11.678070175438597,2.506140350877193,4.489473684210527,4.52280701754386,3.004385964912281,7.807017543859649,7.63421052631579,0.7614035087719299,2.114912280701754,0.34649122807017546,0.8210526315789474,0.8675438596491228,1.6649122807017545,1.957017543859649,0.2736842105263158,0.8035087719298246,1.9271929824561405,1.518421052631579,1.3166666666666667,1.1394736842105264,1.0912280701754387,0.1649122807017544
3,ERAQ2_3j,80876,74490,V1,TLX,1474,0.999321574,V1,1,1.299864314789688,1.7469470827679783,16.864314789687924,3.415875169606513,9.704884667571235,4.757123473541384,3.9185888738127543,10.847354138398915,12.368385345997286,1.4871099050203527,0.7103120759837178,1.5461329715061058,0.7523744911804613,2.351424694708277,3.6967435549525103,3.656716417910448,0.4443690637720488,0.932157394843962,2.5420624151967437,0.8385345997286295,1.762550881953867,1.2313432835820894,0.8602442333785617,0.5305291723202171
8,ERAE28_2a,88537,79594,PM,RBP,1488,0.999327957,PM,1,2.1471774193548385,1.6706989247311828,14.578629032258064,3.288306451612903,8.952956989247312,5.985215053763441,5.276209677419355,14.061155913978494,8.49260752688172,1.0221774193548387,2.526209677419355,1.1881720430107527,1.3494623655913978,1.8333333333333333,3.265456989247312,3.8541666666666665,0.5551075268817204,1.2009408602150538,3.5201612903225805,0.709005376344086,2.5141129032258065,2.6048387096774195,1.0504032258064515,0.7856182795698925
7,ERAE28_2c,85427,77524,V1,RBP,1900,0.998421053,V1,1,2.2173684210526314,1.2057894736842105,12.445789473684211,2.506315789473684,4.097894736842106,3.904736842105263,2.754736842105263,10.389473684210527,8.543684210526315,0.7152631578947368,1.4226315789473685,0.4026315789473684,1.361578947368421,0.9484210526315789,1.5794736842105264,1.57,0.22263157894736843,0.7247368421052631,1.8073684210526315,1.15,1.0052631578947369,1.3363157894736841,1.6594736842105262,0.4589473684210526
