group,name,pre,input,target area,strain,starter,ratio_target_all,area,keep,PTLp,TEa,VIS,AUD,RSP,Thal,Thal_noLGd,Dist_ctx,VISp,VISpm,VISl,VISam,VISal,RSPagl,RSPd,RSPv,AM,LD,LP,LGd,ORB,ACA,MOs,CLA
1,ERAD25_1a,2548,2451,V1,GLT,3,1.0,V1,1,1.6666666666666667,1.3333333333333333,270.0,2.6666666666666665,122.66666666666667,145.66666666666666,89.66666666666667,20.666666666666668,238.33333333333334,18.333333333333332,2.3333333333333335,3.3333333333333335,7.666666666666667,21.333333333333332,28.333333333333332,73.0,3.6666666666666665,52.666666666666664,33.333333333333336,56.0,4.666666666666667,3.6666666666666665,5.0,1.6666666666666667
10,BRAC2704_6d,8465,7486,V1,RETRO,13,1.0,V1,1,22.23076923076923,14.76923076923077,129.23076923076923,22.692307692307693,144.92307692307693,52.15384615384615,33.0,114.23076923076923,72.15384615384616,14.76923076923077,11.153846153846153,16.307692307692307,14.846153846153847,29.307692307692307,46.30769230769231,69.3076923076923,12.538461538461538,15.76923076923077,4.6923076923076925,19.153846153846153,10.538461538461538,29.0,11.76923076923077,3.230769230769231
9,ERAE26_6e,7223,6860,PM,RBP,16,1.0,V1,1,9.5625,3.0,187.375,8.125,87.0625,61.875,49.9375,47.0,118.3125,33.4375,10.4375,13.9375,11.25,21.5,34.5,31.0625,1.625,12.3125,36.0,11.9375,15.375,5.8125,3.125,2.0
3,ERAD26_3d,8882,8735,PM,GLT,17,1.0,V1,1,11.941176470588236,4.352941176470588,234.7058823529412,13.058823529411764,62.470588235294116,90.3529411764706,69.88235294117646,50.294117647058826,156.23529411764707,37.05882352941177,17.352941176470587,10.235294117647058,13.823529411764707,9.235294117647058,19.58823529411765,33.64705882352941,3.0,22.647058823529413,44.23529411764706,20.470588235294116,12.058823529411764,4.9411764705882355,2.7058823529411766,1.2352941176470589
4,ERAB23_1a,6119,5801,V1,TLX,18,1.0,V1,1,2.0,1.6111111111111112,159.5,4.111111111111111,20.77777777777778,72.61111111111111,35.888888888888886,16.666666666666668,137.33333333333334,5.944444444444445,13.166666666666666,1.0,2.0555555555555554,2.8333333333333335,7.888888888888889,10.055555555555555,0.1111111111111111,13.61111111111111,22.166666666666668,36.72222222222222,5.666666666666667,1.8888888888888888,0.5,0.8888888888888888
4,ERAB13_1e,20927,19902,V1,TLX,25,1.0,V1,1,17.16,13.48,227.72,45.72,162.76,143.68,120.84,143.96,121.0,19.72,30.08,30.92,26.0,31.08,64.72,66.96,7.92,29.72,83.2,22.84,41.4,9.04,8.76,8.4
10,ERAA10_4h,8343,7708,V1,RETRO,100,1.0,V1,1,3.9,1.71,18.38,3.59,12.18,11.18,7.56,16.41,10.2,1.82,1.47,2.32,2.57,3.45,3.98,4.75,0.98,3.49,3.09,3.62,1.96,2.81,1.42,1.02
7,ERAE28_9b,21726,20464,V1,RBP,162,1.0,V1,1,4.098765432098766,4.703703703703703,33.117283950617285,6.179012345679013,15.203703703703704,19.85185185185185,11.12962962962963,26.296296296296298,19.203703703703702,3.691358024691358,5.537037037037037,1.9753086419753085,2.7098765432098766,2.197530864197531,5.987654320987654,7.018518518518518,0.35185185185185186,2.6790123456790123,8.098765432098766,8.722222222222221,4.12962962962963,3.691358024691358,2.3333333333333335,1.1604938271604939
7,ERAE28_2e,41487,39047,V1,RBP,908,1.0,V1,1,1.9856828193832599,1.5066079295154184,16.870044052863435,2.5825991189427313,4.082599118942731,4.1784140969163,2.962555066079295,9.723568281938325,12.310572687224669,1.0198237885462555,1.6795154185022025,0.7577092511013216,1.1024229074889869,1.1883259911894273,1.2907488986784141,1.60352422907489,0.1277533039647577,0.8337004405286343,2.001101321585903,1.2158590308370043,0.7455947136563876,1.2334801762114538,1.3105726872246697,0.3590308370044053
7,ERAE26_2c,49479,44634,V1,RBP,1140,0.999122807,V1,1,0.6921052631578948,0.8964912280701754,11.678070175438597,2.506140350877193,4.489473684210527,4.52280701754386,3.004385964912281,7.807017543859649,7.63421052631579,0.7614035087719299,2.114912280701754,0.34649122807017546,0.8210526315789474,0.8675438596491228,1.6649122807017545,1.957017543859649,0.2736842105263158,0.8035087719298246,1.9271929824561405,1.518421052631579,1.3166666666666667,1.1394736842105264,1.0912280701754387,0.1649122807017544
3,ERAQ2_3j,80876,74490,V1,TLX,1474,0.999321574,V1,1,1.299864314789688,1.7469470827679783,16.864314789687924,3.415875169606513,9.704884667571235,4.757123473541384,3.9185888738127543,10.847354138398915,12.368385345997286,1.4871099050203527,0.7103120759837178,1.5461329715061058,0.7523744911804613,2.351424694708277,3.6967435549525103,3.656716417910448,0.4443690637720488,0.932157394843962,2.5420624151967437,0.8385345997286295,1.762550881953867,1.2313432835820894,0.8602442333785617,0.5305291723202171
7,ERAE28_2c,85427,77524,V1,RBP,1900,0.998421053,V1,1,2.2173684210526314,1.2057894736842105,12.445789473684211,2.506315789473684,4.097894736842106,3.904736842105263,2.754736842105263,10.389473684210527,8.543684210526315,0.7152631578947368,1.4226315789473685,0.4026315789473684,1.361578947368421,0.9484210526315789,1.5794736842105264,1.57,0.22263157894736843,0.7247368421052631,1.8073684210526315,1.15,1.0052631578947369,1.3363157894736841,1.6594736842105262,0.4589473684210526
