,ind,area,ratio_low,ratio_high,ratio_fit_low,ratio_fit_high,slope_low,slope_high,ratio_fit_diff,ratio_fit_ratio,p
13,65,3,0.16426324572542317,0.25758538239548556,0.1643902510036403,0.25705256663024995,0.00011264993348875011,4.976849983074556e-05,0.09266231562660965,1.563672815516035,0.0023397988879991167
177,87,2,0.18775198704319002,0.2709378515566348,0.18882772169489795,0.2704924878446285,9.039325669031858e-06,2.047720478170744e-05,0.08166476614973053,1.4324829289720604,0.002367707007365075
439,85,4,0.14078115585997533,0.24308104841814612,0.14242776952181152,0.24101949475831014,0.0003577412126520189,7.709829047328538e-06,0.09859172523649862,1.6922226302322327,0.002378348128918802
264,18,4,0.18310412132653026,0.24431867661917608,0.1829359943928715,0.24438347008649677,-0.0001141582975997678,1.6008108759072203e-05,0.06144747569362527,1.3358960378331084,0.002386308134282889
189,25,4,0.049596310163194345,0.0786516085109584,0.049508099476116195,0.0781373813207605,0.00015856745178397747,3.2050542179191513e-06,0.0286292818446443,1.5782747095443586,0.0023916130969625082
4,51,4,0.17329815540775292,0.2839912217122176,0.17411807704186757,0.28267931405899804,0.0002349695183385141,3.626778942846636e-05,0.10856123701713047,1.6234920512648803,0.002407965461661136
16,96,1,0.21832866143844334,0.19182995120497248,0.21687833619979233,0.19209881032764173,-3.87196044629712e-05,-1.73872768944818e-05,-0.0247795258721506,0.8857445777833557,0.002413072848380099
465,56,0,0.17052206174826967,0.23294260528366298,0.16940956200966922,0.23405513914628584,-0.00020046994900993704,1.3587082690538467e-05,0.06464557713661662,1.381593437641536,0.002414860247611594
133,15,3,0.3486660207914049,0.24735835014871568,0.34163477037209555,0.25162313457436913,-0.0008398565872977547,-3.3120866393883396e-06,-0.09001163579772642,0.7365267133093942,0.002439507560424945
300,90,0,0.10820464406027355,0.18301799830979415,0.10898195246651268,0.1815859505121128,0.00013687519508859858,1.8240591558075553e-05,0.07260399804560011,1.6662020307253114,0.002442794494005836
343,22,3,0.14405484193940202,0.26638516580127847,0.14600601027049134,0.2645005154987492,0.00039778680930519823,5.448458853729334e-05,0.11849450522825786,1.8115727907963135,0.002449751911755556
378,26,3,0.14306967659960237,0.191645863651208,0.14278714929333672,0.19154527795153226,0.00014383322609412045,3.4762347505116104e-05,0.04875812865819554,1.3414742075845258,0.002456430375052643
187,25,2,0.11234909669588197,0.17970792688596396,0.11267299822170597,0.17894875529951718,0.0002764201635478107,1.554664124678044e-05,0.0662757570778112,1.588213308634965,0.00248244105172894
163,64,3,0.2622138715222918,0.2188859776032016,0.2596358630761049,0.22076689701652122,-0.0003770683606920086,-3.580889170349551e-05,-0.038868966059583704,0.85029430988819,0.0024826292123994458
112,93,2,0.18084624959136086,0.226805742570145,0.18270280167813926,0.22454707312509437,0.000305609947750597,-2.9773509634232948e-05,0.0418442714469551,1.229029172309413,0.0025053004182808243
237,69,2,0.09621933950128098,0.16076940970984047,0.09686403588612265,0.1595719277849282,0.00020363886685697942,1.4202940186405059e-05,0.06270789189880556,1.6473805404157178,0.0025237997864070495
195,40,0,0.2498035197895647,0.26296375289571583,0.25022780761168173,0.2641778337225387,-0.0004166892072180806,-5.417206435045435e-06,0.013950026110856995,1.0557493039802572,0.0025631874677534104
419,37,4,0.1390575765175285,0.21148796244110962,0.13851768475936935,0.2119727499776274,-4.090945172956238e-05,5.314562510525379e-05,0.07345506521825806,1.5302937696790342,0.0025643654642888546
213,9,3,0.1331650882529158,0.14344063337116933,0.1328569348033383,0.14363900147958672,-8.23912066945822e-05,-1.2711843844199922e-05,0.010782066676248425,1.0811554676630812,0.0025918839723010527
325,16,0,0.17693485743548,0.21329735476733958,0.1770506994828985,0.21313754368185062,8.213454791007153e-05,-6.112141656864487e-06,0.03608684419895211,1.2038220933571504,0.002612067117212411
260,18,0,0.07817116818251621,0.09639388979486667,0.07774872495301194,0.09607871985479402,9.334746325723524e-05,-5.716008898589167e-07,0.018329994901782082,1.2357594277315798,0.002616694724365457
391,43,1,0.15818524467833944,0.23873389349064325,0.15767850076927656,0.2382225602755067,0.00017991237107396708,1.9307105736062596e-05,0.08054405950623014,1.51081193132402,0.002628135491497496
496,81,1,0.2146039979320061,0.2523209780399012,0.21506879551596159,0.25149002760685946,0.00013650897599400748,-1.2949658611250724e-05,0.03642123209089787,1.1693468920189998,0.0026809369659692548
181,74,1,0.11097944752683227,0.1705753907894705,0.11265940454457252,0.16895437508870714,0.00026955792490251414,1.7665774659426657e-05,0.056294970544134626,1.4996917103521714,0.002688991172301239
102,60,2,0.17827510827711265,0.2673185997075974,0.1803637611859634,0.26525081842390447,0.00024963925842942647,2.6532746694468e-05,0.08488705723794107,1.4706436408277082,0.0027318467010262713
117,54,2,0.14190964209497678,0.25799309885410865,0.14419184384465158,0.2558509728331774,0.0002570795590885677,4.727286535848306e-05,0.11165912898852584,1.7743789524518765,0.0027714557195110804
156,35,1,0.24869036876713588,0.3552970901437172,0.2523344381319753,0.35174671110111505,0.0003432932357627591,2.4149082179441744e-05,0.09941227296913974,1.3939702947607389,0.002828278277505531
469,56,4,0.20479870530585445,0.2795847961341611,0.20728819277587043,0.276615493463628,0.0005984636436154899,2.8934965856066283e-05,0.06932730068775758,1.3344488644498795,0.002843144791664535
220,89,0,0.050120001177109845,0.10447862212302102,0.050089601412571065,0.10426277394688892,0.00012107759682189279,2.0688188104166787e-05,0.05417317253431785,2.0815253267462004,0.0028533030189912497
241,79,1,0.26221620111682353,0.35534990627148255,0.2648886992619243,0.3515560593550751,0.0003910487429261363,4.484859882372123e-06,0.08666736009315079,1.3271840600774492,0.002907413902928244
150,50,0,0.06413699801897454,0.10669289195424041,0.06294345183714588,0.10757181865765371,-0.0001788523801973969,1.1269983080080306e-05,0.04462836682050783,1.7090231869706667,0.0029093406290146497
242,79,2,0.1483157233973193,0.19566981600315067,0.15029205842090815,0.19418349103241384,0.0001001499657561148,-1.0991935310756102e-05,0.04389143261150569,1.2920409306563843,0.002917984434180089
225,8,0,0.2204226388911485,0.27363061284639506,0.2208761717430246,0.2723091165536913,0.00029250908348082635,-1.80505875670139e-05,0.05143294481066668,1.232858729870172,0.0029401124145329097
457,33,2,0.16557667112816135,0.23118956488096729,0.16625760947831555,0.22977814445840536,0.0001812707562223682,5.586521447458272e-06,0.0635205349800898,1.3820609184710706,0.0029438267093790747
205,88,0,0.1570081855639997,0.23191917226251507,0.15909643111555546,0.22971338300526004,0.00021503673639217285,2.5220525484367245e-06,0.07061695188970457,1.443862576894725,0.002948309927838549
214,9,4,0.21654148172228088,0.21539085362826274,0.21750572455981754,0.21484429942855462,-8.725303705309251e-05,-6.239303818715257e-06,-0.0026614251312629122,0.9877638846671781,0.0029733150904467185
246,28,1,0.035735354309849796,0.06136086282748554,0.03549915650721526,0.06132388200404519,4.525194477053268e-05,7.391280239470976e-06,0.02582472549682993,1.7274743413010676,0.0030037387733783828
265,58,0,0.06731593464589242,0.08626662274966745,0.06841591805938589,0.0853417728959959,0.00011315794075568954,-2.376130188948394e-06,0.016925854836610008,1.2473964439374787,0.0030118183884239786
445,13,0,0.10035211999179235,0.14284481917195513,0.10265095420825619,0.14039173679973185,0.00036598120927811543,-1.92707193840169e-05,0.03774078259147566,1.3676612933856214,0.0030129288482216164
285,68,0,0.12500183725910688,0.12577581672528476,0.12420984840071907,0.12621485738244242,-0.0003003149757104057,-2.6498812351664882e-05,0.002005008981723358,1.0161421095632845,0.003029737113821321
362,67,2,0.21114007914801364,0.23377186662127283,0.21412424272969463,0.23181543052829134,0.0001768512884614864,-1.2395306655512297e-05,0.017691187798596714,1.0826211342212644,0.0030531237896672353
331,47,1,0.21438784067539202,0.23583721157091245,0.21485552732585514,0.23521314536173143,0.00013031317308643734,1.4255981569280166e-05,0.020357618035876296,1.0947502644649278,0.003055942844640382
62,92,2,0.25051564644767216,0.262210757303544,0.2529829782386552,0.2608848093453001,9.078834132974336e-05,-6.614048211220191e-06,0.007901831106644941,1.0312346354749238,0.003056939848235237
197,40,2,0.3015705730967325,0.283300977126939,0.2999675753114391,0.28218677992942054,0.00022081617767120892,-4.9482426804273156e-05,-0.017780795382018544,0.940724275403574,0.0030842395304105995
61,92,1,0.21023083686138005,0.2163288102445231,0.21080432092056417,0.2153112487954987,0.0001769359296217193,6.8288908279491434e-06,0.004506927874934535,1.0213796750239899,0.0030945494790116856
14,65,4,0.09909653460202562,0.12330133957234164,0.09896271535427334,0.12295826842272918,2.770742779560172e-05,4.144588588554815e-06,0.02399555306845584,1.2424706414183864,0.003101422951610952
166,97,1,0.13275689847426428,0.20753693028437312,0.13253342261457365,0.20628919428061837,0.0002702551616475181,1.2061396858830033e-05,0.07375577166604472,1.5565069565926564,0.0031241836673470474
324,1,4,0.16939467209430123,0.2551928952115845,0.17070581831688705,0.25363965732112986,0.00018335047658083712,2.1357987901915612e-05,0.08293383900424281,1.4858290116994717,0.003129187998723644
392,43,2,0.12331839554089133,0.1671931054089587,0.12353980111577911,0.1660129234437706,0.00028091973875615935,1.4920511978884048e-05,0.0424731223279915,1.3438011227506066,0.003129364763957994
98,71,3,0.12727762424314598,0.16176361641907236,0.1288460047707134,0.16079137647105934,2.0614280578773817e-05,1.5700322102106457e-07,0.03194537170034595,1.2479345149831693,0.0032021378447220456
255,49,0,0.2627788240253741,0.2568782295608201,0.26315419828265807,0.2562630901072839,4.405672780621315e-05,-2.9630430236948196e-05,-0.006891108175374194,0.9738134211031194,0.003228871652177621
490,23,0,0.0939065076028367,0.14576811387907918,0.0947619446942805,0.14513639595420336,0.00013902284385154939,6.810616237667802e-06,0.05037445125992286,1.531589462652335,0.0032323953526911787
230,38,0,0.2628688371730691,0.29706491930188605,0.2636273444551543,0.2970596781488301,-0.00029721696385922425,7.697575842004312e-07,0.03343233369367582,1.126816638701768,0.003245946391507126
384,77,4,0.09360725366136258,0.1266398761947744,0.09467826565907501,0.12564994086671685,0.00013156958635404418,-8.412390503381012e-06,0.03097167520764184,1.3271255022685682,0.003247630643095449
337,73,2,0.13643429601983492,0.20271836668254856,0.1382279750784758,0.2009577991618264,0.00032171130609886996,1.751644106707651e-05,0.0627298240833506,1.45381424453145,0.003252300041454506
345,80,0,0.20784884212828236,0.3277010837379018,0.20966682006712728,0.3250139768647184,0.0003675084239480145,2.0269294514368397e-05,0.11534715679759111,1.5501450194201514,0.003269950056348509
217,99,2,0.18821242341951147,0.18212052421034192,0.18982946023967204,0.18155271241886944,8.579226798191034e-05,-5.955720690381114e-06,-0.008276747820802594,0.9563990341101288,0.0032735369294988295
203,98,3,0.1681535265302277,0.19669866577741832,0.16796915004363333,0.19632066076002033,-0.00010523477066097464,2.595895940261814e-06,0.028351510716387,1.1687899873817431,0.0033131934321024114
108,31,3,0.10186023746535237,0.13330940595163723,0.10288386933504269,0.13270241106526456,9.112093795925589e-05,-1.1813285973145881e-06,0.029818541730221873,1.2898271801298355,0.0033167480480853976
104,60,4,0.17911463462602883,0.22190569720549436,0.1793857070137749,0.22126507031116932,-5.663600808258854e-06,-4.4513738115917536e-06,0.04187936329739442,1.2334598669791375,0.0033172052541690783
387,84,2,0.14187863630981484,0.22270415624920414,0.14416775658851846,0.2204171658590295,0.0002696097887638977,8.331886479203109e-06,0.07624940927051105,1.5288936380423885,0.003331527353447187
326,16,1,0.41395300431289983,0.4253005684206853,0.4151772854062277,0.42279917266461553,0.0003014307726279396,-1.7217892977695675e-05,0.007621887258387805,1.0183581509063777,0.003372677656665893
374,5,4,0.12170687397028201,0.1591115324043613,0.12179687471167595,0.15855166731132558,9.791976194883318e-05,7.491055833379843e-07,0.03675479259964963,1.301771229242602,0.0033758293259251366
179,87,4,0.11839639731047233,0.11969874859675654,0.11670469212777287,0.12167473815917433,-0.0005315715917383888,8.511655026494839e-06,0.004970046031401457,1.0425865142248099,0.003377369267735156
18,96,3,0.3931876166521057,0.27919810869825645,0.39556087044105365,0.27829249870121486,0.00010012038431739225,-7.898630645705745e-05,-0.11726837173983878,0.7035389986651521,0.0033981423608884934
311,63,1,0.12226661594998772,0.17242593136870496,0.12513975437916722,0.17006639946259178,0.0003197054103384075,1.003217805032684e-05,0.04492664508342456,1.3590117729278823,0.003422261786772778
474,0,4,0.14197590468242652,0.18533261018197308,0.1425034719255178,0.18427363279391035,0.00017239152142171297,4.888094382300778e-06,0.04177016086839255,1.2931167943067698,0.0034468729147773473
39,24,4,0.19496704530645725,0.26905955071249155,0.19512019235818706,0.2682405533389926,4.560676761524166e-05,2.375025748773346e-05,0.07312036098080554,1.3747452280416814,0.0034484548836096196
291,78,1,0.4075889198958444,0.38816217538090386,0.41124340803339327,0.38429234268273904,0.0004669946072296039,-3.884304012370345e-05,-0.026951065350654224,0.9344644441122184,0.0034498547899297514
175,87,0,0.15660285512850197,0.18296498204388986,0.15960697466785354,0.18041269994869552,0.0004617035312981662,6.286871335800915e-06,0.020805725280841986,1.130355990545772,0.0034503030086432095
330,47,0,0.11955168771598064,0.11897691714855457,0.1203364801028575,0.11867105408047507,5.734365910290262e-05,-8.1294118736835e-06,-0.0016654260223824269,0.9861602564662112,0.0034550152031368997
376,26,1,0.12312610868521906,0.11995194497868633,0.12165641082700343,0.12126561187779515,-0.0002849805820291884,-1.257591421307062e-05,-0.0003907989492082792,0.9967876830612404,0.0034872727374715526
86,82,1,0.4475496961012413,0.30740735826770654,0.4429621781298022,0.3123581674647538,-0.001068128286454556,-6.763064461387075e-05,-0.1306040106650484,0.7051576475073743,0.003487486207736079
147,70,2,0.08633497410740248,0.09986306601962319,0.0862256617429835,0.09968070989164986,-1.7893036316993676e-05,4.160088740173417e-06,0.013455048148666354,1.1560445913279551,0.003500179272113684
429,27,4,0.17423588399000217,0.21876244733383385,0.17417934465230253,0.21881185545998563,7.981252564053144e-06,5.7447158636579005e-06,0.0446325108076831,1.2562445673267326,0.0035082056399283945
284,39,4,0.14984512092882415,0.11668550580339526,0.14892639984816186,0.11827586838521904,-0.0004001828790797204,-5.510812730175901e-06,-0.030650531462942818,0.794190073122075,0.0035318913419091543
247,28,2,0.1464879390847767,0.2222579767532277,0.14671518992409907,0.22150230655206257,2.5080544442208287e-05,2.427613811021952e-05,0.0747871166279635,1.5097435150828862,0.003543332909598452
226,8,1,0.1996891920167601,0.211604167405775,0.2001840988839256,0.21126005469779144,2.5560451533125427e-05,-1.139504195287859e-05,0.011075955813865834,1.0553288491724215,0.0035525524350147977
321,1,1,0.1396927383079411,0.19068825954672255,0.1401744694608817,0.18961943398825715,9.555247982325664e-05,1.1317737715827452e-05,0.04944496452737546,1.3527387313648724,0.003556938968975271
41,10,1,0.2778170264909015,0.33016437207108895,0.2806020961839972,0.32716045023162194,0.0003539467288672417,8.445519553661027e-06,0.04655835404762476,1.1659230443421043,0.003564951956352331
340,22,0,0.0484082932606739,0.06660176125307986,0.048763376104450425,0.06590102037324948,7.046686117046514e-05,-5.643310285014199e-06,0.017137644268799053,1.3514449908490846,0.003632290491079256
111,93,1,0.12993405343305525,0.12148203221570246,0.1312875401922483,0.11999880103945794,0.00012014594102616866,-1.9022111349403617e-05,-0.01128873915279037,0.9140151522660876,0.003649404024633131
409,95,4,0.1720715672110921,0.24924111568764484,0.17277563314329783,0.24813340388305277,0.00013410659289503745,2.031597761669573e-05,0.07535777073975494,1.4361597140104485,0.0036693912930911014
306,32,1,0.12439315617996254,0.18709370593384878,0.1263070024722116,0.18567577796280957,0.00020604456188380867,1.777627729104049e-05,0.059368775490597964,1.4700355034049637,0.003682987193156744
47,41,2,0.25097354885371564,0.2994795500322106,0.2519585112846518,0.29786772778689746,0.00025194994140522223,-3.2076002300874763e-06,0.045909216502245664,1.1822094291166034,0.003684205071992758
495,81,0,0.2965244240963722,0.27539303352249345,0.2981795216570257,0.2739226041552845,0.00018919894489753645,-2.254719073028392e-05,-0.024256917501741193,0.9186499550105183,0.003687882935569659
216,99,1,0.32380514133918487,0.2763950347967982,0.32308585614294577,0.2772554019555806,-0.00027581595547053505,-1.9430255867211935e-05,-0.045830454187365144,0.8581477544870055,0.0036980087806552132
10,65,0,0.12723963767707966,0.13532916966035802,0.12715812466580173,0.13571285378826836,-0.00017882863446884402,5.740682852949227e-08,0.008554729122466631,1.06727630770704,0.0037035104777237895
172,6,2,0.1322354453263465,0.1259969981086967,0.13142230217353837,0.12631837767827583,-0.00015221208385907185,-5.440926955061139e-06,-0.005103924495262535,0.9611639393706329,0.003703587624510734
488,72,3,0.17111832271534902,0.20026942988473842,0.1701189031506848,0.20055818305787285,-0.0001102436149943261,1.0316626593779725e-05,0.030439279907188033,1.1789294390184617,0.0037096002310015503
431,76,1,0.16849873729041795,0.24136668173111453,0.16892707563857,0.24057350105480885,-3.3295441731103647e-06,1.054938188350657e-05,0.07164642541623883,1.424126358343708,0.003712065281495471
33,75,3,0.1053084451444718,0.1421660699396636,0.10755171761949332,0.14013876807068007,0.000304461888121727,-2.348130596376789e-06,0.03258705045118675,1.302989586521308,0.0037192967353543386
335,73,0,0.16742823456271647,0.22318287990001162,0.16997864796586912,0.22101287302334424,0.0003672114453589861,9.791142516959544e-06,0.051034225057475124,1.300239033950444,0.0037229712979718285
287,68,2,0.2148838991189479,0.1861864880700501,0.21486942499330902,0.18657163863584011,-0.0002677958710713646,-3.634377756412063e-05,-0.028297786357468907,0.8683024057129111,0.0037328614816724585
422,4,2,0.15303826188866806,0.21896572759996957,0.15509664608845902,0.21667952517938288,0.00026922061758800046,-4.267119691506977e-06,0.06158287909092386,1.3970613204350029,0.0037456869617981618
332,47,2,0.29174154224005727,0.2752165077827213,0.29394870163041925,0.27392485504521547,9.970764900883714e-05,-2.2161648276100495e-05,-0.020023846585203786,0.9318797923782643,0.0037622458524820047
193,11,3,0.28806548808125865,0.23467038722950773,0.29051516196782623,0.23274398342273245,0.00019971803725356686,-3.8750788336188924e-05,-0.05777117854509378,0.801142294420104,0.00378385510556482
81,14,1,0.19842518492546812,0.2710618590813692,0.20042634746680868,0.2693230673395132,0.00010090938060161243,1.867867279789988e-05,0.06889671987270454,1.343750812922009,0.0038023444930168427
317,57,2,0.2358554710199107,0.24397314318890018,0.2362228967798579,0.2431373401638036,0.00010288244098884732,-9.758142220408929e-06,0.006914443383945701,1.0292708432510225,0.003879125425615906
354,53,4,0.28785989722633154,0.28687736616719584,0.2884260532175622,0.28560207365575385,7.565028493293658e-05,-2.2172195905187333e-05,-0.002823979561808354,0.9902089997408168,0.003936458007883521
259,49,4,0.1800836812394478,0.1561376003955143,0.1817493080043714,0.15481126260256586,0.00013560331179294062,-3.3707152021207445e-05,-0.026938045401805527,0.8517846054128712,0.0039556446171267415
435,85,0,0.12408874979523084,0.13178198612566364,0.123866241024419,0.1319266440791228,-0.00022414023797316258,-8.950727261589576e-06,0.008060403054703805,1.0650734452587027,0.0039734122377350235
280,39,0,0.374851493831242,0.2833273580673341,0.3759458124577373,0.28186978660555395,0.0002290983356863825,-4.2679610888749656e-05,-0.09407602585218333,0.7497617402966575,0.0039746245880787805
318,57,3,0.33693322546858073,0.3385975169284993,0.33866563362703356,0.3379245429407032,-0.0003010084513644784,-1.3148248853386416e-05,-0.0007410906863303812,0.9978117334245182,0.004029391787439436
36,24,1,0.1181486193932353,0.14343960011250123,0.11801805066808076,0.14258399157223123,0.00014783072886757299,8.200407790802156e-06,0.02456594090415047,1.2081540981662273,0.004060462617220949
355,94,0,0.12856114761447887,0.18203527653587936,0.12911175144442197,0.18098719989626352,0.00010628874247527279,1.1297583729313523e-05,0.051875448451841555,1.40178719498025,0.004068876714165166
219,99,4,0.16494019048641076,0.1317859643848376,0.1641839752952567,0.13159394115722547,0.0001806082405361279,-1.5613379311785297e-05,-0.032590034138031215,0.8015029537479305,0.004096344432219937
148,70,3,0.2832194748921902,0.288944226293454,0.2829611899941089,0.2883298715587143,8.304148631000859e-05,-7.501639673736678e-06,0.005368681564605404,1.0189732081799527,0.0041291331333141775
269,58,4,0.2721227469216432,0.2598044519317689,0.2724049633981847,0.258541884703124,-5.5006164540791726e-05,-3.580600440521605e-05,-0.013863078695060704,0.9491085679125585,0.004139419962117003
29,86,4,0.19961675511418633,0.17652209420786533,0.201186179545165,0.17550535865021927,4.50648054165365e-05,-3.4768197541444584e-05,-0.02568082089494572,0.872352957081823,0.0041867372858980815
272,48,2,0.1178371956348473,0.13697647842826544,0.1201430996442497,0.13512123106376786,0.00018301789864897153,-7.849471080235812e-06,0.014978131419518162,1.1246690943039528,0.004187294946517503
482,46,2,0.5038938120293563,0.3537660195788734,0.5025739770150187,0.3556797321375696,-0.0003957639496798514,-5.758785943006699e-05,-0.14689424487744912,0.7077161739453546,0.004193785640052241
236,69,1,0.1867403549996908,0.21791516011267462,0.19136251122561473,0.21351531833236237,0.0005724220428226292,-1.5042438347528271e-05,0.022152807106747635,1.1157635681349816,0.004198797675769056
5,34,0,0.2949541928787542,0.2674756635150374,0.29935201101674297,0.2637995102690354,0.00016458017535318878,-7.578092235111933e-05,-0.03555250074770755,0.8812351364303376,0.004216189189012622
373,5,3,0.19713557706863996,0.2207551173286013,0.1993918897422873,0.2188525886045965,0.00016664955657216238,-2.083933799510965e-06,0.019460698862309195,1.0976002528862232,0.0042226017418255666
476,17,1,0.1356751618196821,0.1451074232890177,0.1389202236482321,0.14280544122158706,0.0002543014818449909,-1.543650128373662e-05,0.003885217573354971,1.027967256827868,0.004233659622386928
121,2,1,0.06875794989179185,0.0775648933138896,0.06927362214009461,0.07714456596148386,7.710866034247747e-06,-8.085276622841176e-06,0.007870943821389254,1.1136210808418758,0.004278269866047946
416,37,1,0.14893918622995184,0.15494587687432188,0.1493840378658579,0.15494733064738375,-8.008942332426385e-05,-5.262966787328112e-06,0.0055632927815258415,1.0372415477651067,0.004331499143897171
149,70,4,0.3050173087700014,0.29158126873544865,0.3042457979874195,0.2924321569559435,-0.00021654518974623962,-2.622119080040218e-06,-0.01181364103147603,0.9611707339604258,0.0043358022081572715
48,41,3,0.17078070515512705,0.17811680869604662,0.17220224893450417,0.17791264956705555,-8.647156046228321e-05,-6.580315550075663e-06,0.005710400632551377,1.0331610107759004,0.004338975767758906
487,72,2,0.25162428778323076,0.2689329026552106,0.25322015037287654,0.2678594991787244,-9.232750183467078e-05,-1.971550807019603e-05,0.014639348805847885,1.0578127324554971,0.004396067005610879
473,0,3,0.2827428524574945,0.2881605637840148,0.2822729906235997,0.2891997833769574,-0.00021001669210589957,8.224722385351539e-06,0.0069267927533577245,1.0245393395168805,0.004404577145675486
169,97,4,0.17719058820529837,0.20621065169068256,0.17817661559170403,0.20555136085720746,-3.963798076403061e-05,8.03995563007951e-06,0.02737474526550343,1.1536382604114186,0.004420390723188436
470,0,0,0.0988679174229347,0.10448810398429678,0.09934207598859389,0.10399749084150058,7.393772544444778e-05,-8.000972255104027e-06,0.004655414852906686,1.0468624679581007,0.004435626681025867
204,98,4,0.2958842090731739,0.28276641907051087,0.2992658219969384,0.2808767874796362,0.0001466458803473613,2.7055803224399446e-06,-0.018389034517302227,0.9385528411009448,0.0044614183858665704
1,51,1,0.12390293405047778,0.12486305718953718,0.1252635494181419,0.12382153509807076,-1.1004504618355651e-05,-1.665039164962019e-05,-0.0014420143200711555,0.9884881569557192,0.004462320512387013
176,87,1,0.23794612231469603,0.20139695001831234,0.2357146799998315,0.20283779898877394,-0.0002645125957930694,-1.4331624030651404e-05,-0.03287688101105757,0.8605225562910165,0.004482033688425211
312,63,2,0.1318599691873135,0.1331659284718167,0.1314980313154202,0.13371029058797512,-0.0002915469309256519,-7.102174794853031e-06,0.0022122592725549173,1.0168235162946921,0.004503213451458945
256,49,1,0.35935344625761395,0.26200993342492906,0.35774685627560104,0.26381094465231475,-0.00034875948390953904,-3.0222071195536462e-05,-0.0939359116232863,0.7374235161666384,0.004566828363682222
329,16,4,0.17339257342445602,0.1421456197302544,0.1745648006041736,0.14060629926253168,0.0002244588143187419,-9.090471190148498e-06,-0.03395850134164191,0.8054676474059456,0.004576151488231944
122,2,2,0.16917015008972994,0.18571555929744524,0.17128089085805664,0.1840516624601193,4.7862720787089394e-05,-2.2718019989336475e-05,0.012770771602062664,1.0745603992254222,0.004587552032642066
173,6,3,0.29529350386004816,0.24230287946074566,0.29498221800683544,0.2423035864226855,-0.00018935346793958586,-3.296372701055254e-05,-0.052678631584149926,0.8214176029318173,0.004590628196062324
107,31,2,0.19901286129782506,0.2119483189857571,0.20206948962876442,0.2093030582348223,0.0002363961227898045,-2.373713393569778e-05,0.007233568606057866,1.035797430969649,0.004595895835055288
379,26,4,0.4150881999204425,0.33480182629866845,0.4139472055382715,0.3363803953511076,-0.0005290481113880624,-3.386354469078275e-05,-0.07756681018716394,0.812616659445011,0.004602722794539993
40,10,0,0.2903398118284104,0.2798361772323082,0.29364973819051354,0.27705770985846434,0.0002340821251491492,-3.255955693791455e-05,-0.016592028332049202,0.9434972139451231,0.0046045544863012496
142,21,2,0.1791890143619904,0.17658559662508946,0.1800709512719468,0.1762932734167459,-0.0001512954021963648,-6.774146417872645e-06,-0.003777677855200917,0.9790211701081326,0.004620790055747901
426,27,1,0.22292201793812746,0.21425858914156873,0.2213570125528652,0.215947555164491,-0.00037551357921802213,-4.235073737804435e-06,-0.0054094573883742,0.9755622949280529,0.004637169465911673
433,76,3,0.16205482924260442,0.18958950997001214,0.1620963908325835,0.1893782360312298,-6.536151059181141e-05,3.51918066185952e-06,0.027281845198646293,1.1683063087248102,0.004648434180154493
478,17,3,0.25049446504184225,0.2310276830040402,0.2505311938293075,0.23062887466521326,-0.0002497811121196204,-3.14515997831502e-05,-0.01990231916409424,0.9205595165221057,0.004649977314893817
140,21,0,0.1343800222023995,0.13750696841473253,0.13596193056263442,0.13614782829998,0.00023631369227298428,-4.147442710379783e-06,0.00018589773734559167,1.00136727785915,0.004651642941900912
367,36,2,0.2553253085967628,0.2534143620051654,0.25776275729649706,0.2510306695393774,0.00013801925757155937,-2.688464405280261e-05,-0.0067320877571196425,0.9738826204851001,0.004660105849972925
238,69,3,0.21615147020864858,0.21468647555202383,0.2176540633911691,0.21325470877188132,4.2983707019760654e-05,-2.107856411019552e-05,-0.004399354619287782,0.9797873995516397,0.004662589295767867
492,23,2,0.2529654678687868,0.27721107111322085,0.2531102637671562,0.2767486824020728,-4.321745026871178e-05,9.644013996882325e-06,0.023638418634916614,1.093391782233937,0.004692055693823284
2,51,2,0.2074183145101229,0.20441487048638052,0.20974440474881423,0.20172823836760906,0.00030690961218075147,-2.3486554374554134e-05,-0.00801616638120517,0.9617812623378194,0.004717360944750575
352,53,2,0.11601471029216401,0.10353302627305999,0.11795175570467725,0.1024281803075086,0.00013970355717244994,-1.4110013021038214e-05,-0.015523575397168657,0.8683904677431343,0.0047326403128719816
276,19,1,0.261961830012032,0.22244154958628798,0.26337836772110906,0.22103975541316984,-4.2654789826474557e-05,-5.8413290894995406e-05,-0.04233861230793923,0.8392479508690269,0.004733452184999658
334,47,4,0.21861563647740298,0.16200673427344736,0.21600264487319293,0.16420517130399057,-0.0003953515065583566,-1.5619865818714925e-05,-0.05179747356920236,0.7601998179253281,0.004735596337019535
363,67,3,0.14795669643579695,0.1131255418276,0.1486425811406524,0.1130774449030621,-8.360388626161513e-06,-1.7291705850873482e-05,-0.035565136237590306,0.7607338626343083,0.004742037118051474
393,43,3,0.2538340529368878,0.24544284246800732,0.2554728527593107,0.24426298668503407,0.00012758469391966278,-3.3900480396596583e-06,-0.011209866074276625,0.956121106594297,0.004747705197073486
417,37,2,0.22291402079929176,0.21931107752565848,0.22428074579485793,0.2181026002231848,0.00018376665584458822,-1.0825016396248985e-05,-0.0061781455716731215,0.9724535178007475,0.004760288813201111
425,27,0,0.16919868814144345,0.16478152004517568,0.1689378433651584,0.1647990022563193,4.378244106651853e-05,2.164471842588287e-06,-0.004138841108839109,0.9755008053471298,0.004767894813860569
