,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,AUD,-63.622386356487766,-31.274560269531243,2.3295863315989442,-59.62577282596216,0.8123242346178996,-0.016961937537809262,0.7919944561326115,1.2987923549539777
