,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,Dist_ctx,-68.80465623911445,-36.45683015215793,1.935972229514652,-64.80804270858884,0.821023953785637,-0.0394125634616466,0.8310773120157883,1.9808158260664332
