,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,CLA,-63.78862934349053,-31.440803256534004,2.315795975136993,-59.79201581296492,0.8322449087927212,-0.1634789954070865,1.3811059484912034,0.08944537253189808
