,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,input,-90.4642407949397,-58.116414707983175,0.8931980458852643,-86.46762726441409,0.8399843778518676,0.0166840746719506,0.4336281146217908,3.315797257832634
