,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,ORB,-53.19478131623412,-20.846955229277597,3.380775690691463,-49.198167785708506,0.6691385720495753,-0.11592796296595671,1.0285040815819446,1.2258615804412993
