,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,RSPv,-68.81427965241488,-36.46645356545836,1.9353069630984896,-64.81766612188927,0.6734513577663535,-0.040313033629004326,0.6087508208459326,2.106066960276227
