,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,AM,-41.39401909352465,-9.046193006568124,5.152906740688765,-37.39740556299904,0.5355661453904956,-0.0842999611699591,0.8721070467165865,0.8585972314075435
