,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,Thal,-91.7331941238352,-59.38536803687868,0.8536220833115,-87.7365805933096,0.7870875143497905,-0.021973019815133193,0.4897325353441385,2.513122158331059
